"","ciri2_ids","dcc_ids"
"1000","chr1:128501692-128526855","chr3:156775155-156778136"
"1001","chr4:176868013-176879489","chr1:226566338-226566744"
"1002","chr7:28987514-28992637","chr17:5559657-5571375"
"1003","chr17:9912158-9920790","chr10:92474821-92476192"
"1004","chr11:87896642-87899561","chr1:265331904-265401005"
"1005","chr7:14246803-14256219","chr3:156690910-156699465"
"1006","chr4:115104274-115106428","chr15:51944051-51944899"
"1007","chr4:158242270-158244493","chr4:66172555-66232512"
"1008","chr4:115820712-115843272","chr11:84619089-84633565"
"1009","chr2:34491471-34517560","chr20:4877671-4956534"
"1010","chr1:150830996-150846872","chr3:63497187-63500729"
"1011","chr12:14654706-14703546","chr16:58956807-58962366"
"1012","chrX:135406401-135419614","chr2:113229566-113345579"
"1013","chr4:117422680-117442928","chr9:54232163-54257387"
"1014","chr4:88610656-88627387","chr12:5603316-5604016"
"1015","chr8:61701009-61715390","chr14:85057352-85061960"
"1016","chr19:43055209-43066842","chr1:265396240-265401005"
"1017","chr16:11046372-11051389","chr2:47139938-47143309"
"1018","chr6:136059672-136071884","chr16:74219791-74228826"
"1019","chr2:238023879-238038227","chr1:154405931-154425509"
"1020","chr15:23792824-23793336","chr1:11910895-11911122"
"1021","chr6:21999499-22011689","chr20:4095936-4118506"
"1022","chr4:168296980-168297373","chr5:122659399-122671094"
"1023","chr19:56720223-56721427","chr3:15042229-15042609"
"1024","chr8:64610881-64624646","chr1:217810817-217816442"
"1025","chr5:36040325-36046665","chr4:182811463-182826795"
"1026","chr5:119207376-119211535","chr2:187048486-187051162"
"1027","chr4:8223840-8242710","chr20:12788518-12789456"
"1028","chr2:221062375-221072200","chr3:112363690-112364200"
"1029","chr7:62899716-62931338","chr1:278698312-278731755"
"1030","chr18:63784568-63844188","chr1:92039556-92043956"
"1031","chr3:123299120-123308032","chr16:46839592-46850408"
"1032","chr7:30416990-30426040","chr9:50929643-50966968"
"1033","chr13:113735261-113748416","chr1:252539423-252547611"
"1034","chr9:71920586-71960153","chr13:86424477-86436725"
"1035","chr6:12179226-12194014","chr5:73937165-73937568"
"1036","chr3:130093308-130099815","chr6:110624788-110624819"
"1037","chr3:119264196-119265879","chr11:80969142-80970156"
"1038","chrX:80455370-80456988","chr14:2977679-3011669"
"1039","chr10:37166067-37178344","chr10:56357020-56357648"
"1040","chr1:6601452-6613874","chr18:48505040-48521166"
"1041","chr17:79761095-79777211","chr12:25431710-25435591"
"1042","chr8:60441497-60471827","chr5:141418722-141423494"
"1043","chr3:112471147-112473521","chr1:221158184-221158234"
"1044","chr1:274628955-274647456","chr5:13749889-13750241"
"1045","chr5:7763385-7764306","chr1:275983186-276187240"
"1046","chr5:151944769-151947717","chr14:88724076-88725530"
"1047","chr15:51936366-51944899","chr7:51410270-51416139"
"1048","chr3:123819852-123833222","chr5:144904225-144907761"
"1049","chr2:237814781-237851960","chr4:10775672-10777395"
"1050","chr2:33252541-33287948","chrMT:8191-8339"
"1051","chr5:7830490-7872679","chr10:81798931-81799587"
"1052","chr19:37135068-37156867","chr11:64795077-64815165"
"1053","chr4:99275917-99291251","chr6:73357940-73361828"
"1054","chr9:65361368-65364133","chr12:48835825-48837529"
"1055","chr6:7547050-7572651","chr6:60510419-60512517"
"1056","chr10:18218676-18238682","chr5:40847502-40856420"
"1057","chr8:64205386-64233082","chr15:51936366-51944899"
"1058","chr15:56804970-56808138","chrX:128202172-128205259"
"1059","chr2:20507150-20531444","chr3:136836427-136860826"
"1060","chr8:71336875-71337745","chr17:78922772-78942311"
"1061","chr1:169534353-169534828","chr8:55398022-55402713"
"1062","chr12:9229552-9313769","chr5:148050939-148060187"
"1063","chr14:108013275-108020828","chr3:2178029-2178681"
"1064","chr17:79367996-79561626","chr15:837322-852690"
"1065","chr1:244630341-244664389","chr2:232151300-232155897"
"1066","chr1:188510274-188516444","chr10:796668-802135"
"1067","chr5:136420698-136447778","chr5:100640453-100640984"
"1068","chr6:125538240-125594377","chr4:58661996-58673975"
"1069","chr16:2115374-2126628","chr1:221157003-221157214"
"1070","chr4:62617602-62619866","chr8:64712695-64734479"
"1071","chr3:33465220-33491389","chr1:101529604-101530013"
"1072","chr5:167516581-167547741","chr11:34660153-34660738"
"1073","chr3:45925472-45937649","chr13:110049191-110052621"
"1074","chr4:58714647-58748928","chr7:18434705-18435878"
"1075","chr3:2025861-2037656","chr13:113908903-113915568"
"1076","chr18:71136036-71149287","chr6:76591791-76599536"
"1077","chr20:14335985-14342412","chr3:93730804-93730982"
"1078","chr17:79352356-79391846","chr4:177280993-177297215"
"1079","chr8:23508992-23524947","chr1:220039308-220049075"
"1080","chr4:31194859-31320090","chr10:30980709-30988908"
"1081","chr5:144367260-144374743","chr5:24473219-24478439"
"1082","chr1:150887401-150961642","chr20:33572451-33578083"
"1083","chr14:88761036-88762419","chr13:49040810-49801877"
"1084","chr9:121831708-121862897","chrX:111157460-111163744"
"1085","chr14:81667646-81672500","chr1:238998947-239014340"
"1086","chr11:70719263-70728535","chr10:18218676-18238682"
"1087","chr11:84619089-84638229","chr6:106053312-106055105"
"1088","chr1:134843160-134848903","chr7:138739114-138820528"
"1089","chr17:1059417-1065593","chr3:67723614-67757148"
"1090","chr11:34611539-34616155","chr8:126382526-126390804"
"1091","chr1:150937283-150961642","chr9:88630024-88653711"
"1092","chr3:13510410-13522529","chr4:27509136-27524886"
"1093","chr5:116593430-116658945","chr11:88224633-88224886"
"1094","chr9:71957021-71960153","chr1:178941217-178955232"
"1095","chr17:83525682-83539887","chr18:2005294-2032491"
"1096","chr16:54080267-54093004","chr3:54547246-54566332"
"1097","chr16:79659797-79667893","chr20:7363740-7372069"
"1098","chr4:66172555-66232512","chr20:28782922-28783589"
"1099","chr7:73684650-73748233","chr2:172370540-172370669"
"1100","chr1:128239552-128243030","chr19:39164242-39195019"
"1101","chr1:203272587-203286711","chr7:18427969-18430356"
"1102","chr3:140058428-140061239","chr20:4674979-4939835"
"1103","chr10:574395-591107","chr4:99275917-99277560"
"1104","chr12:40307165-40332371","chr10:94292693-94314584"
"1105","chrX:51692026-51794841","chr4:27509136-27537918"
"1106","chr6:76487880-76492176","chr11:89175425-89180448"
"1107","chr8:118066987-118085473","chr12:22237823-22238433"
"1108","chr8:119447348-119465058","chr1:221158366-221158526"
"1109","chr9:46104677-46105695","chr10:35815476-35819778"
"1110","chr9:54232163-54235344","chr8:59736470-59745377"
"1111","chr1:6810305-6829781","chr2:27713879-27755789"
"1112","chr12:25001615-25002399","chr9:10773884-10775310"
"1113","chr6:136059672-136093254","chr7:62899716-62931338"
"1114","chr1:18644225-18694013","chr2:116037278-116037309"
"1115","chr2:24145751-24161334","chr1:126573474-126583015"
"1116","chr10:95051553-95054842","chr1:221158089-221158182"
"1117","chr5:141215063-141229777","chrX:33997704-34011816"
"1118","chr11:68722906-68725314","chr19:25866615-25886887"
"1119","chr7:122834692-122835329","chr4:96732982-96745521"
"1120","chr10:72369079-72371838","chr13:80549781-80550110"
"1121","chr8:67808880-67812158","chr1:221158096-221158181"
"1122","chr6:38745004-38762910","chr4:66172555-66232564"
"1123","chr1:8846801-8860029","chr12:48496506-48497875"
"1124","chr4:28457541-28467072","chr9:94463647-94481167"
"1125","chr2:185599195-185612494","chr10:48659695-48684279"
"1126","chr5:129413066-129457884","chr6:125523808-125594377"
"1127","chr6:125714812-125719457","chr1:221158094-221158179"
"1128","chr5:167516581-167526275","chr12:14689166-14703546"
"1129","chr4:2146459-2156447","chr2:223285167-223304322"
"1130","chr5:127620259-127629649","chr5:139401645-139421497"
"1131","chr9:10704605-10710650","chr10:37202142-37202339"
"1132","chr14:76999946-77005684","chr18:301858-306376"
"1133","chr7:70688610-70731463","chr7:26334413-26340050"
"1134","chrX:63177769-63182385","chr9:50892486-50906966"
"1135","chr2:80226167-80234308","chr1:169534353-169534828"
"1136","chr1:21142145-21164430","chr5:167486001-167558250"
"1137","chr2:188378866-188380644","chr1:263049176-263054735"
"1138","chr4:66172555-66219277","chr1:204959173-204961691"
"1139","chr9:41309609-41311450","chr6:136430192-136436620"
"1140","chr1:122605870-122678378","chr1:68477638-68488278"
"1141","chr5:74954384-74956829","chr13:95120752-95128782"
"1142","chr3:159754051-159754822","NW_007906843.1:36906-37035"
"1143","chr7:98792746-98797649","chr4:632256-642336"
"1144","chr6:9405093-9434931","chr6:904491-907083"
"1145","chr7:72800253-72804218","chr6:104862169-104864968"
"1146","chr6:129864989-129890111","chr11:79608248-79608387"
"1147","chr15:88651499-88659273","chr14:113906516-113922713"
"1148","chr3:112752502-112762808","chr2:123738973-123743608"
"1149","chr12:29976309-29988732","chr3:43271595-43295335"
"1150","chr5:40847502-40856420","chr10:48109533-48125139"
"1151","chr6:78285568-78298091","chr9:78919402-78927734"
"1152","chr9:113534378-113545068","chr5:136420692-136471341"
"1153","chr10:35898838-35901897","chr18:75429814-75430443"
"1154","chr7:64125692-64131186","chr4:131391541-131453028"
"1155","chr1:104696204-104750940","chr20:14335985-14348042"
"1156","chr10:46771409-46776306","chr5:127620259-127635191"
"1157","chr1:126188351-126195625","chr6:80149001-80150524"
"1158","chr10:37764317-37764822","chr9:98245065-98252082"
"1159","chr6:21301779-21323737","chr17:5563519-5571375"
"1160","chr2:38096882-38097500","chr8:12160079-12161683"
"1161","chr9:2205172-2210996","chr11:34631080-34738852"
"1162","chr4:49210934-49220556","chr5:136420698-136447778"
"1163","chr14:2944122-2946057","chr1:221158152-221158249"
"1164","chr1:243373401-243376079","chr1:221158121-221158182"
"1165","chr3:64554659-64556084","chr4:168213382-168221653"
"1166","chr9:94463647-94464799","chr1:200648164-200671090"
"1167","chr7:80721364-80745256","chr5:60390691-60393196"
"1168","chr10:75337353-75340473","chr12:10527308-10534434"
"1169","chr18:3175483-3176344","chr4:182811463-182817396"
"1170","chr11:89570149-89574354","chr5:139394727-139421497"
"1171","chr14:114649026-114649217","chr10:90106578-90106848"
"1172","chr11:34611539-34631134","chr10:78117809-78126033"
"1173","chr1:126573474-126583015","chr4:162942928-162943772"
"1174","chr2:247642373-247661088","chr11:34065884-34070810"
"1175","chr4:64889575-64891921","chrMT:11145-11222"
"1176","chr11:24491881-24498116","chr4:96739878-96767151"
"1177","chr6:136102013-136107031","chr8:85442932-85455670"
"1178","chr1:246648294-246649407","chr10:58961407-58965487"
"1179","chr6:80085774-80092480","chr11:70570466-70585055"
"1180","chr16:10920598-10925471","chr10:46824807-46826650"
"1181","chr18:61308852-61311205","chr10:18932814-18933006"
"1182","chr11:7355304-7362812","chr1:142849916-142852148"
"1183","chr11:69018396-69064671","chr3:147782473-147785568"
"1184","chr10:29318809-29319752","chr11:79309778-79361614"
"1185","chr17:10360786-10361583","chr1:104432427-104433442"
"1186","chr5:100493404-100640984","chr1:235777942-235780409"
"1187","chr4:66193731-66200637","chr20:19306226-19398970"
"1188","chr9:92325183-92327598","chr15:3233141-3239097"
"1189","chr10:35876034-35876397","chr12:15225465-15340216"
"1190","chr1:247944245-247945662","chr10:86175962-86184480"
"1191","chr17:36602134-36627167","chr11:24479964-24512332"
"1192","chr8:439822-456940","chr5:160138672-160148528"
"1193","chr14:36223629-36267680","chr10:57634023-57634588"
"1194","chr5:160066006-160070914","chr1:221158128-221158212"
"1195","chr5:7703776-7780390","chr6:144251038-144251984"
"1196","chr1:164025518-164064815","chr10:67965487-67982051"
"1197","chr10:67936673-67982051","chr3:140598632-140616459"
"1198","chr4:161652798-161658514","chr5:58994723-58994911"
"1199","chr12:30082881-30083826","chr14:46517956-46524289"
"1200","chr17:52477332-52555114","chr6:25599319-25605180"
"1201","chr2:34373875-34404958","chr9:60600206-60623219"
"1202","chr8:65745192-65754110","chr17:63265406-63279012"
"1203","chr18:77489360-77520779","chr12:5406748-5574216"
"1204","chr4:66172555-66232564","chr1:185261106-185267832"
"1205","chr2:113756614-113769002","chr1:246648294-246657760"
"1206","chr18:81289815-81428974","chr1:102638885-102660697"
"1207","chr7:114550936-114562987","chr2:202479064-202493972"
"1208","chr18:61323689-61340634","chr7:113681841-114154896"
"1209","chr1:154405931-154411147","chr17:5524117-5548199"
"1210","chr3:54509941-54519757","chr1:29457380-29471715"
"1211","chrX:110943198-110944917","chr4:25963495-26192504"
"1212","chr12:628708-636629","chr10:67936673-67982051"
"1213","chr20:22822066-22856689","chr5:159113203-159119213"
"1214","chr4:58469325-58485447","chr4:62265575-62278188"
"1215","chr6:135786660-135797661","chr17:15857684-15858717"
"1216","chr8:26290097-26303578","chr1:198971731-198972343"
"1217","chr17:5514017-5571375","chr1:278789366-278790376"
"1218","chr15:70790038-70792497","chr19:55903008-55905737"
"1219","chr3:151440246-151465972","chr1:221158154-221158243"
"1220","chr17:84296197-84299839","chr17:15674101-15674236"
"1221","chr14:104958186-104960143","chr9:66964853-66976610"
"1222","chr19:34249087-34272192","chr7:98666108-98682856"
"1223","chr9:37910962-37923009","chr8:123340909-123344508"
"1224","chr10:78117809-78126033","chr13:101729059-101732557"
"1225","chr11:57442466-57454443","chr3:51187491-51187918"
"1226","chr17:5429865-5436758","chr1:221158358-221158518"
"1227","chr11:34495233-34500943","chr3:94396940-94398038"
"1228","chr2:29105950-29121098","chrX:21104017-21112341"
"1229","chr4:168260038-168261508","chr1:104792188-104821976"
"1230","chr1:282225916-282231487","chr4:99970321-99980034"
"1231","chr20:27278618-27279990","chr1:11911596-11913544"
"1232","chr2:220435620-220441299","chr17:85009878-85057912"
"1233","chr4:49210934-49232570","chr18:1803205-1821146"
"1234","chr7:62899716-62949077","chr6:21334766-21354603"
"1235","chr8:67801800-67841687","chr9:46104677-46105695"
"1236","chrX:13262784-13279026","chr12:51416794-51417409"
"1237","chr7:102723273-102724348","chr20:7743544-7744141"
"1238","chr4:183483025-183487172","chr3:93730796-93730974"
"1239","chr3:2021173-2037677","chr4:85481108-85484856"
"1240","chr1:219018599-219028923","chr1:91364169-91364392"
"1241","chr1:177129021-177130995","chr14:88761036-88762419"
"1242","chr3:60029646-60032771","chr6:80085774-80092480"
"1243","chr4:171770056-171787877","chr2:224802843-224803455"
"1244","chr2:226925637-226942478","chr2:226978199-226982861"
"1245","chr13:113832448-113836291","chr10:89213664-89214862"
"1246","chr8:72065616-72067595","chr15:52636357-52638595"
"1247","chr13:98374476-98403224","chr5:128678699-128681202"
"1248","chr8:72823430-72828397","chr16:79797447-79797497"
"1249","chr10:29318809-29330456","chr1:221158115-221158256"
"1250","chr2:232151300-232155897","chr5:122580014-122593611"
"1251","chr16:83050847-83058847","chr2:43012575-43027794"
"1252","chr1:166231693-166259335","chr7:114573706-114611317"
"1253","chr1:239008546-239020027","chr1:45923228-46014665"
"1254","chr6:76620895-76626199","chr6:78285568-78353348"
"1255","chr8:28018432-28026404","chr13:110837569-110856315"
"1256","chr4:8223840-8241173","chr4:150825383-151123637"
"1257","chr17:15857684-15858717","chr5:172919276-172919502"
"1258","chr14:23630512-23654497","chr13:98386461-98386578"
"1259","chr11:31943121-31955266","chr8:78370998-78388200"
"1260","chr19:55903008-55905737","chr11:65791484-65791736"
"1261","chr4:27549175-27563899","chr4:58714648-58748929"
"1262","chr6:80235400-80248440","chr1:203272587-203279921"
"1263","chr15:12440027-12442724","chr1:11910294-11910453"
"1264","chr4:168230117-168235990","chr17:29730437-29757605"
"1265","chr5:147363511-147368505","chr5:2257913-2314821"
"1266","chr2:226999743-227021305","chr10:13944932-13945211"
"1267","chr12:10499000-10534434","chr3:123077758-123078115"
"1268","chr3:81121255-81143240","chr18:48443339-48505167"
"1269","chr2:225359048-225371154","chrMT:13885-13973"
"1270","chr17:85036937-85064621","chr3:150348098-150382703"
"1271","chr3:59847598-59862336","chr2:183520240-183534433"
"1272","chr18:16472884-16475633","chr11:14700873-14721315"
"1273","chr1:29457380-29471715","chr1:124774562-124778299"
"1274","chr11:87574249-87591013","chr5:117716189-117725823"
"1275","chr2:177950350-177973555","chr2:188269009-188309036"
"1276","chr5:99465650-99474162","chr4:117422680-117446827"
"1277","chr2:117666300-117666646","chr1:247944245-247960553"
"1278","chr5:155850980-155851664","chr2:117666300-117666646"
"1279","chr1:88586311-88592011","chr1:128239552-128243030"
"1280","chr11:34631080-34646928","chr9:119309035-119311107"
"1281","chr3:43271595-43295335","chr4:144584805-144605764"
"1282","chr4:147527096-147528435","chr14:104958186-104960143"
"1283","chr4:11460075-11497530","chr8:44981120-44981399"
"1284","chr8:64171150-64184113","chrX:99852198-99912170"
"1285","chr6:104798968-104800369","chr14:81667646-81672500"
"1286","chr8:79234306-79249597","chr2:199880862-199882743"
"1287","chrX:135406401-135436054","chr6:3807346-4520635"
"1288","chr10:46824807-46826650","chr10:106264856-106265494"
"1289","chr3:81127393-81134731","chr9:54232163-54235344"
"1290","chr20:19381829-19383486","chr17:79367996-79391846"
"1291","chr17:38026513-38080864","chr1:255685048-255694514"
"1292","chr3:6464953-6472752","chr8:127529747-127530025"
"1293","chr5:7660223-7703890","chr9:94463647-94474809"
"1294","chr13:97022518-97023051","chr7:137274286-137281978"
"1295","chr6:18919493-18939027","chr9:66993271-66995647"
"1296","chr5:7777226-7798747","chr6:137345414-137359178"
"1297","chr2:20507150-20626804","chr17:79775882-79789485"
"1298","chr17:49714293-49721594","chr15:48231960-48284550"
"1299","chr1:175700307-175720685","chr12:5930227-5932488"
"1300","chr6:135672583-135696475","chr1:198932174-198934500"
"1301","chr3:150002101-150014299","chr9:113814772-113846055"
"1302","chr2:94708675-94720889","chr1:281825348-281857037"
"1303","chr8:60493750-60521742","chr1:225086648-225087197"
"1304","chr10:61476849-61483913","chr17:63860368-63879166"
"1305","chr8:13085939-13090209","chr3:2057181-2060164"
"1306","chr13:26277463-26280241","chr17:84855705-84888911"
"1307","chr6:4518806-4520635","chr7:114788777-114789779"
"1308","chr10:55283300-55318653","chr8:47303909-47306590"
"1309","chr17:12322146-12352876","chr3:92214758-92215165"
"1310","chr4:8223840-8241220","chr18:48853173-48874963"
"1311","chr7:59556898-59587384","chr16:80780733-80793376"
"1312","chr10:106264856-106265494","chr5:144931944-144942704"
"1313","chr13:103194816-103197818","chr14:15086543-15091475"
"1314","chr20:18905679-18920851","chr4:162941017-162942929"
"1315","chr5:163070742-163071773","chr20:29560466-29568251"
"1316","chr7:14179077-14179528","chr19:32470120-32472456"
"1317","chr5:100493404-100523952","chr1:90146874-90148116"
"1318","chr1:220039308-220042767","chr16:62086655-62103620"
"1319","chr1:190980864-190985358","chr6:4298605-4315062"
"1320","chr6:106053312-106055105","chr12:28212361-28218398"
"1321","chr17:63860368-63879166","chr6:12179226-12194014"
"1322","chr2:24067948-24083767","chr15:36823412-36828644"
"1323","chr5:135354650-135359472","chr12:43501060-43510832"
"1324","chr6:21283827-21288551","chr1:204960841-204988430"
"1325","chr13:50211625-50220923","chr5:75990187-75996811"
"1326","chr2:247858119-247883725","chr10:839665-839830"
"1327","chr8:46716191-46723643","chr5:167516581-167526275"
"1328","chr3:67751613-67755221","chr5:100493404-100523952"
"1329","chr13:26387926-26390100","chr13:32453777-32469550"
"1330","chr2:195768840-195795666","chr7:18416266-18417952"
"1331","chr5:146964481-146974020","chr1:91058531-91069789"
"1332","chr4:96762506-96787475","chr19:37135068-37156898"
"1333","chr18:48853173-48874963","chr12:9273125-9313769"
"1334","chr4:140409750-140417343","chr11:24547990-24550752"
"1335","chr2:188301023-188330330","chr2:247883196-247894081"
"1336","chr2:148003674-148025257","chr1:247922780-247945662"
"1337","chr5:128130304-128136348","chr11:84369373-84379343"
"1338","chr9:1442054-1485363","chrMT:5823-6021"
"1339","chr18:1342696-1346489","chr11:68652290-68672983"
"1340","chr17:5511386-5571375","chr10:4624614-4629886"
"1341","chr19:49158646-49159228","chr18:17300168-17312861"
"1342","chr11:79611540-79667277","chr12:24672112-24675150"
"1343","chr5:8808346-8810643","chr1:11907362-11907461"
"1344","chr8:59736470-59745377","chr19:34249087-34253181"
"1345","chr16:79742813-79752370","chr2:186232196-186232527"
"1346","chr6:125523808-125569718","chr18:2445774-2446986"
"1347","chr2:86868285-86964272","chrX:157319618-157319686"
"1348","chr5:144931944-144932532","chr20:4674502-4939729"
"1349","chr9:65019533-65040855","chr12:628708-632694"
"1350","chr11:34631080-34738852","chr14:45668936-45683858"
"1351","chr16:70699699-70705130","chr18:64733151-65391400"
"1352","chr10:81798931-81799587","chr9:73798311-73799430"
"1353","chr1:263633065-263633397","chr18:59190041-59209831"
"1354","chr3:80518805-80522715","chr5:166185423-166191317"
"1355","chr18:2005294-2032491","chr15:6286850-6464312"
"1356","chr8:117529365-117529843","chr14:72953915-72955327"
"1357","chr13:26826515-26836657","chr4:66227935-66230767"
"1358","chr1:41834768-41838187","chr11:60943399-60956337"
"1359","chr2:206563072-206570833","chr1:221158103-221158203"
"1360","chr11:68652290-68672983","chr13:101704470-101715410"
"1361","chr9:52044251-52045476","chr5:160066006-160070914"
"1362","chr18:2445774-2446986","chr2:94708675-94720889"
"1363","chr3:62666948-62675261","chr19:34298523-34346224"
"1364","chr8:13066201-13069542","chr6:871525-894714"
"1365","chr3:71788186-71826755","chr10:72369079-72371838"
"1366","chrX:984901-990236","chr3:80718406-80732927"
"1367","chr2:202479064-202493972","chr1:164931730-164947123"
"1368","chr3:112871181-112878538","chr2:140592437-140597578"
"1369","chr2:113177840-113192625","chr12:36930749-36931726"
"1370","chr2:34491467-34503654","chr1:91883192-91887419"
"1371","chr12:39423519-39432256","NW_007906770.1:52186-62184"
"1372","chr11:68722906-68730129","chr8:122682237-122684660"
"1373","chr5:154607705-154619057","chr8:127971477-127991861"
"1374","chr10:63332239-63332486","chr9:112317485-112342454"
"1375","chr13:34399886-34400364","chr1:2839790-2849731"
"1376","chr6:72555054-72565752","chr9:17789839-17790380"
"1377","chr5:160129219-160148528","chr8:79330091-79338693"
"1378","chr18:69654505-69657373","chr5:105182877-105187360"
"1379","chr4:38263240-38271681","chr5:75990187-76011558"
"1380","chr5:100640453-100640984","chr1:246648294-246649407"
"1381","chr5:102432516-102434485","chr1:222619896-222621077"
"1382","chr13:101732743-101738842","chr13:57044027-57047903"
"1383","chr6:60510419-60512517","chr10:86175962-86195240"
"1384","chr13:95167819-95196402","chr2:123163417-123170775"
"1385","chr6:125523808-125524984","chr6:144200238-144275272"
"1386","chr7:82345246-82368737","chr4:50180977-50200342"
"1387","chr1:265646932-265653628","chr7:10080577-10696845"
"1388","chr2:123597469-123600232","chr20:31723858-31736111"
"1389","chr1:136017017-136017482","chr9:54232163-54248877"
"1390","chr2:20488617-20626804","chr1:21142145-21164430"
"1391","chr4:96732982-96745521","chr1:234383455-234538951"
"1392","chr3:175512077-175527973","chr18:72593000-72597936"
"1393","chr1:128978104-128978649","chr5:29851601-29865341"
"1394","chr4:168260038-168267184","chr12:25020171-25021054"
"1395","chr20:7363740-7372069","chr7:74318804-74333519"
"1396","chr5:167014847-167016955","chr1:139943398-139956356"
"1397","chr14:85059667-85061960","chr13:97022518-97023051"
"1398","chr9:113386175-113416653","chr20:13906484-13921285"
"1399","chr14:71861197-71884876","chr3:159751269-159751322"
"1400","chr10:62540625-62581037","chr1:188510274-188516444"
"1401","chrX:99728011-99758593","chr11:60383243-60388137"
"1402","chr1:54441038-54441485","chr19:61706070-61823125"
"1403","chr4:174810962-174816343","chr4:6164583-6169550"
"1404","chr18:77272004-77275861","chr19:25886356-25903940"
"1405","chr11:89175425-89180448","chr1:59304990-59339853"
"1406","chr2:188348239-188364907","chr1:176920084-176920217"
"1407","chr8:70194477-70206310","chr6:86842054-86849086"
"1408","chr1:261198164-261200060","chr4:115840469-115843272"
"1409","chr5:171934969-171935318","chr1:12128638-12158667"
"1410","chr14:82168512-82171569","chr5:119207376-119211535"
"1411","chr1:154405931-154447475","chr17:19160994-19417560"
"1412","chr7:35041630-35048464","chr3:59678949-59680308"
"1413","chr20:21951779-21959614","chr6:21301779-21308087"
"1414","chr11:34631080-34668255","chr9:71954951-71960153"
"1415","chr15:48231960-48284550","chr18:60434189-60434731"
"1416","chr4:158151102-158166045","chr2:113744312-113745181"
"1417","chr6:21334766-21354603","chr7:138002505-138021168"
"1418","chr20:4772233-4940017","chrX:108069796-108206567"
"1419","chr4:133073964-133094100","chr1:165646261-165654319"
"1420","chr5:47986680-47997290","chr4:29740458-29745262"
"1421","chr9:16427587-16434298","chr2:35086861-35104742"
"1422","chr10:16769713-16774652","chr13:100665647-100665875"
"1423","chr20:12339749-12342262","chr14:80323993-80324396"
"1424","chr7:137274286-137281978","chr4:3972586-3976284"
"1425","chr16:71013767-71016529","chr4:88610656-88627387"
"1426","chr17:5555491-5571375","chr19:11208179-11209517"
"1427","chr2:187527683-187529234","chr1:220015523-220016193"
"1428","chr8:19886208-19890764","chr1:221158380-221158578"
"1429","chr8:130367266-130370921","chr2:247853847-247883725"
"1430","chr18:16536783-16538604","chr18:14595550-14616707"
"1431","chr10:38712831-38725063","chr17:5514017-5598383"
"1432","chr17:79605899-79644806","chr8:61027213-61034811"
"1433","chr17:65713487-65718285","chr1:164025518-164064815"
"1434","chr2:219719197-219719557","chr6:42271180-42278784"
"1435","chr19:34249087-34312530","chr4:96744220-96787475"
"1436","chr12:589609-591296","chr18:81289815-81428974"
"1437","chr2:197906758-197913548","chr8:64739402-64749357"
"1438","chr5:7763385-7798747","chr10:82762557-82762607"
"1439","chr8:64739402-64749357","chr13:34399886-34400364"
"1440","chr16:40469880-40483041","chr9:49872068-49880177"
"1441","chr12:22237823-22238433","chr6:108797786-108802113"
"1442","chr4:62265575-62278188","chr5:22761571-22764952"
"1443","chr8:94725468-94730732","chr2:33950934-33955969"
"1444","chr9:18653895-18660843","chr13:56096834-56129496"
"1445","chr9:73766839-73773659","chr4:182687871-182699884"
"1446","chr2:47139938-47143309","chr10:88861722-88861805"
"1447","chr7:76229137-76229533","chr1:221158395-221158585"
"1448","chr7:114608925-114611317","chr1:251455609-251463748"
"1449","chr10:792229-802135","chr11:87898055-87899561"
"1450","chr14:37238505-37262083","chr4:177406168-177408098"
"1451","chr3:156775155-156778136","chr4:153521002-153559307"
"1452","chr2:95020979-95029068","chr16:2117271-2126628"
"1453","chr18:36244090-36271261","chr9:18653895-18660843"
"1454","chr5:155691684-155709264","chr1:114304821-114311513"
"1455","chr13:100885656-100893577","chr12:24991938-24992494"
"1456","chr3:156690910-156699465","chr7:74333372-74358584"
"1457","chr9:37099083-37117919","chr20:18465901-18471939"
"1458","chr13:95167819-95208329","chr1:241126635-241139602"
"1459","chr1:162688794-162693133","chr6:36764013-36766059"
"1460","chr20:27535432-27544812","chr12:24991053-24992257"
"1461","chr12:24995592-24999882","chr19:34249087-34272145"
"1462","chr4:31220330-31320090","chr7:140828965-140855908"
"1463","chr2:38096882-38110573","chr8:104504801-104514522"
"1464","chr8:33312321-33335423","chr4:17486939-17487775"
"1465","chr8:39224604-39235362","chr12:38604141-38611817"
"1466","chr1:192952650-192955267","chr18:6047215-6051719"
"1467","chr4:132075419-132113888","chr2:29697478-29700175"
"1468","chr17:5524117-5548199","chr19:39194877-39199683"
"1469","chr2:80215799-80234308","chr10:81765459-81766099"
"1470","chr5:144916446-144918979","chr10:29318809-29333371"
"1471","chr4:140176029-140185951","chr7:94377043-94378381"
"1472","chr10:91742806-91748081","chr9:113446805-113452381"
"1473","chr7:47865531-47889037","chr20:43092420-43093954"
"1474","chr1:128501692-128526760","chr6:125523808-125553497"
"1475","chr3:128863086-128865813","chr14:5014211-5014267"
"1476","chr5:168944838-168947498","chr1:281834156-281857037"
"1477","chr6:4298605-4315062","chr5:118932052-118932117"
"1478","chr16:32347403-32355385","chr19:34270069-34312530"
"1479","chr17:1395222-1416266","chr1:184008119-184017761"
"1480","chr2:123582304-123600232","chr5:163070742-163071773"
"1481","chr6:96060001-96079668","chr6:104844523-104846483"
"1482","chr3:111250424-111251407","chr2:140357774-140387503"
