"","ciri2_ids","dcc_ids"
"1000","chr18:81289815-81428974","chrMT:14162-14337"
"1001","chr18:61323689-61340634","chr1:221157003-221157214"
"1002","chr1:154405931-154411147","chr19:22477026-22477068"
"1003","chr3:54509941-54519757","chr8:64712695-64734479"
"1004","chr12:628708-636629","chr6:8559372-8559403"
"1005","chr20:22822066-22856689","chr1:217835316-217835648"
"1006","chr4:58469325-58485447","chr13:110049191-110052621"
"1007","chr6:135786660-135797661","chr6:76591791-76599536"
"1008","chr3:150005719-150014299","chr1:216370170-216382773"
"1009","chr8:26290097-26303578","chr1:220039308-220049075"
"1010","chr15:23840157-23848858","chr5:24473219-24478439"
"1011","chr17:5514017-5571375","chr5:14305876-14314250"
"1012","chr14:104958186-104960143","chr10:61461420-61498597"
"1013","chr9:37910962-37923009","chr10:20348431-20348930"
"1014","chr2:258825484-258830770","chr20:4305603-4497274"
"1015","chr11:57442466-57454443","chr8:82337204-82340165"
"1016","chr17:5429865-5436758","chr3:67723614-67757148"
"1017","chr11:34495233-34500943","chr9:88630024-88653711"
"1018","chr1:225195375-225196571","chr4:27509136-27524886"
"1019","chr20:27278618-27279990","chr18:56899279-56910645"
"1020","chr7:73684650-73698020","chr10:51724607-51729490"
"1021","chr2:220435620-220441299","chr3:54547246-54566332"
"1022","chr4:49210934-49232570","chr20:7363740-7372069"
"1023","chr10:57549452-57549919","chr4:179316406-179327588"
"1024","chr17:85046029-85057912","chr2:172370540-172370669"
"1025","chr7:62899716-62949077","chr9:38321692-38326937"
"1026","chr7:102723273-102724348","chr19:39164242-39195019"
"1027","chr1:219018599-219028923","chr1:47030544-47032563"
"1028","chr1:217835316-217844959","chr4:27509136-27537918"
"1029","chr4:171770056-171787877","chr11:89175425-89180448"
"1030","chr2:226925637-226942478","chr2:29688208-29688360"
"1031","chr13:113832448-113836291","chr12:22237823-22238433"
"1032","chr8:72065616-72067595","chr15:37171042-37196123"
"1033","chr8:72823430-72828397","chr10:35815476-35819778"
"1034","chr10:29318809-29330456","chr2:29675459-29675830"
"1035","chr2:232151300-232155897","chr2:34396320-34434762"
"1036","chr16:83050847-83058847","chr2:27713879-27755789"
"1037","chr1:166231693-166259335","chr9:10773884-10775310"
"1038","chr8:28018432-28026404","chr7:62899716-62931338"
"1039","chr4:8223840-8241173","chr1:126573474-126583015"
"1040","chr17:15857684-15858717","chr17:70386828-70394646"
"1041","chr14:23630512-23654497","chr4:96732982-96745521"
"1042","chr11:31943121-31955266","chr4:66172555-66232564"
"1043","chr4:27549175-27563899","chr9:94463647-94481167"
"1044","chr5:147363511-147368505","chr6:125523808-125594377"
"1045","chr3:94736244-94739909","chr12:14689166-14703546"
"1046","chr2:226999743-227021305","chr2:113322714-113345579"
"1047","chr12:10499000-10534434","chr2:223285167-223304322"
"1048","chr3:81121255-81143240","chr5:139401645-139421497"
"1049","chr2:117666300-117666646","chr10:61498389-61509086"
"1050","chr5:155850980-155851664","chr9:50892486-50906966"
"1051","chr1:88586311-88592011","chr5:167486001-167558250"
"1052","chr3:104816866-104818862","chr1:263049176-263054735"
"1053","chr2:61054405-61054772","chr1:23995884-24002194"
"1054","chr8:79234306-79249597","chr1:204959173-204961691"
"1055","chr17:38026513-38080864","chr16:2117271-2128403"
"1056","chr3:6464953-6472752","chr6:136430192-136436620"
"1057","chr5:7660223-7703890","chr13:95120752-95128782"
"1058","chr10:48452001-48528848","NW_007906843.1:36906-37035"
"1059","chr13:97022518-97023051","chr4:632256-642336"
"1060","chr5:7777226-7798747","chr6:904491-907083"
"1061","chr1:175700307-175720685","chr6:104862169-104864968"
"1062","chr6:135672583-135696475","chr14:113906516-113922713"
"1063","chr2:94708675-94720889","chr14:106488333-106500203"
"1064","chr10:61476849-61483913","chr5:59143243-59144331"
"1065","chr8:13085939-13090209","chr1:221152983-221153124"
"1066","chr13:26277463-26280241","chr10:48109533-48125139"
"1067","chr6:4518806-4520635","chr9:78919402-78927734"
"1068","chr12:25226326-25234184","chrMT:14918-15060"
"1069","chr17:12322146-12352876","chr5:136420692-136471341"
"1070","chr4:8223840-8241220","chr18:75429814-75430443"
"1071","chr7:59556898-59587384","chr4:131391541-131453028"
"1072","chr10:106264856-106265494","chr20:14335985-14348042"
"1073","chr10:61461420-61498597","chr5:127620259-127635191"
"1074","chr5:100493404-100523952","chr7:11895230-11895633"
"1075","chr1:220039308-220042767","chr17:5563519-5571375"
"1076","chr6:72392025-72430205","chr8:12160079-12161683"
"1077","chr14:9421418-9440942","chr10:43227922-43229953"
"1078","chr11:45487965-45497839","chr17:87396008-87396291"
"1079","chr2:24067948-24083767","chr18:71397045-71397648"
"1080","chr12:14608110-14703546","chr4:42969247-42979647"
"1081","chr5:135354650-135359472","chr11:34631080-34738852"
"1082","chr13:50211625-50220923","chr5:136420698-136447778"
"1083","chr2:247858119-247883725","chr13:52244119-52245220"
"1084","chr3:67751613-67755221","chr1:221196765-221199068"
"1085","chr5:146964481-146974020","chr1:221158152-221158249"
"1086","chr18:48853173-48874963","chr1:221158121-221158182"
"1087","chr2:188301023-188330330","chr4:168213382-168221653"
"1088","chr10:57549452-57563686","chr2:147877035-147890274"
"1089","chr5:128130304-128136348","chr12:10527308-10534434"
"1090","chr9:1442054-1485363","chr4:182811463-182817396"
"1091","chr13:68752167-68763048","chr11:34065884-34070810"
"1092","chr17:5511386-5571375","chr10:58961407-58965487"
"1093","chr19:49158646-49159228","chr11:70570466-70585055"
"1094","chr16:50437205-50487053","chr10:46824807-46826650"
"1095","chr4:31194862-31320090","chr10:18932814-18933006"
"1096","chr1:218880619-218883236","chr4:161652798-161658514"
"1097","chr1:84060848-84061187","chr1:142849916-142852148"
"1098","chr1:167260358-167276543","chr17:84872804-84922765"
"1099","chr6:125523808-125569718","chr3:147782473-147785568"
"1100","chr2:86868285-86964272","chr14:46638662-46682036"
"1101","chr5:144931944-144932532","chr9:71915420-71927987"
"1102","chr11:69785001-69896883","chr20:19306226-19398970"
"1103","chr11:34631080-34738852","chr12:15225465-15340216"
"1104","chr10:81798931-81799587","chr19:57398259-57398513"
"1105","chr1:263633065-263633397","chr5:160138672-160148528"
"1106","chr1:43797777-43806044","chr10:57634023-57634588"
"1107","chr13:26826515-26836657","chr1:221158128-221158212"
"1108","chr2:206563072-206570833","chr6:144251038-144251984"
"1109","chr11:68652290-68672983","chr10:67965487-67982051"
"1110","chr9:52044251-52045476","chr3:140598632-140616459"
"1111","chr10:48178920-48194542","chr5:58994723-58994911"
"1112","chr18:2445774-2446986","chr14:46517956-46524289"
"1113","chr3:62666948-62675261","chr6:25599319-25605180"
"1114","chr1:216370170-216382773","chr12:5406748-5574216"
"1115","chrX:984901-990236","chr1:185261106-185267832"
"1116","chr2:202479064-202493972","chr1:246648294-246657760"
"1117","chr2:113177840-113192625","chr7:140533891-140536242"
"1118","chr4:133073964-133112238","chr1:102638885-102660697"
"1119","chr2:34491467-34503654","chr9:97936716-97936745"
"1120","chr17:79373151-79391846","chr2:202479064-202493972"
"1121","chr11:68722906-68730129","chr7:113681841-114154896"
"1122","chr13:34399886-34400364","chr17:5524117-5548199"
"1123","chr18:69654505-69657373","chr3:94736244-94739909"
"1124","chr4:38263240-38271681","chr5:159113203-159119213"
"1125","chr2:62169254-62174499","chr15:6464170-6464312"
"1126","chr15:6464170-6464312","chr5:172919267-172919493"
"1127","chr15:41969370-41986089","chr17:15857684-15858717"
"1128","chr5:100640453-100640984","chr8:53142366-53143722"
"1129","chr5:102432516-102434485","chr7:74258330-74259380"
"1130","chr6:125523808-125524984","chr1:221158154-221158243"
"1131","chr4:174720692-174730142","chr13:26277463-26280241"
"1132","chr17:63847963-63879166","chr10:95853352-95869889"
"1133","chr1:136017017-136017482","chr7:98666108-98682856"
"1134","chr3:160491308-160495240","chr8:123340909-123344508"
"1135","chr4:96732982-96745521","chr3:63896574-63899788"
"1136","chr3:175512077-175527973","chr1:243014234-243047294"
"1137","chr1:128978104-128978649","chr1:221183806-221183983"
"1138","chr4:168260038-168267184","chr8:117106575-117109692"
"1139","chr20:7363740-7372069","chr13:101729059-101732557"
"1140","chr5:167014847-167016955","chr1:221158358-221158518"
"1141","chr6:21796913-21827554","chr3:94396940-94398038"
"1142","chr7:140533891-140536242","chr1:104792188-104821976"
"1143","chr9:113386175-113416653","chr1:217801085-217816442"
"1144","chr14:71861197-71884876","chr17:85009878-85057912"
"1145","chr10:62540625-62581037","chr8:118993069-118995378"
"1146","chrX:99728011-99758593","chr6:21334766-21354603"
"1147","chr9:113918918-113928459","chr1:11907358-11907457"
"1148","chr13:52430571-52435974","chr2:188269009-188330330"
"1149","chr4:174810962-174816343","chr4:85481108-85484856"
"1150","chr11:89175425-89180448","chr1:91364169-91364392"
"1151","chr2:188348239-188364907","chr6:80085774-80092480"
"1152","chr8:70194477-70206310","chr2:226978199-226982861"
"1153","chr14:82168512-82171569","chr5:128678699-128681202"
"1154","chr1:154405931-154447475","chr18:1803205-1819028"
"1155","chr7:62948952-62978098","chr16:79797447-79797497"
"1156","chr6:21334766-21354603","chrX:46747224-46754070"
"1157","chr4:133073964-133094100","chr1:45923228-46014665"
"1158","chr8:109044546-109216053","chr1:225203749-225203971"
"1159","chr5:47986680-47997290","chr4:31569579-31569671"
"1160","chr1:84542396-84615182","chr4:56738138-56738261"
"1161","chr6:24430679-24459158","chr13:110837569-110856315"
"1162","chr5:128327978-128330004","chr1:204979934-204988430"
"1163","chr20:12339749-12342262","chr5:172919276-172919502"
"1164","chr7:137274286-137281978","chr7:72043294-72073470"
"1165","chr16:71013767-71016529","chr11:45487965-45497839"
"1166","chr17:5555491-5571375","chr11:51049296-51068978"
"1167","chr2:187527683-187529234","chr8:73704074-73737419"
"1168","chr8:19886208-19890764","chr4:153048339-153067370"
"1169","chr8:130367266-130370921","chr1:253120469-253134791"
"1170","chr18:16536783-16538604","chr11:3142305-3142832"
"1171","chr2:227528584-227529462","chr1:16859047-16875754"
"1172","chr17:65713487-65718285","chr11:65791484-65791736"
"1173","chr8:64739402-64749357","chr4:58714648-58748929"
"1174","chr15:70790038-70832121","chr10:71297308-71306105"
"1175","chr16:40469880-40483041","chr1:203272587-203279921"
"1176","chr12:22237823-22238433","chr17:29730437-29757605"
"1177","chr2:80205151-80219273","chr10:13944932-13945211"
"1178","chr2:39021037-39042852","chr3:123077758-123078115"
"1179","chr8:60917720-60920949","chr18:48443339-48505167"
"1180","chr8:94725468-94730732","chrMT:13885-13973"
"1181","chr9:18653895-18660843","chr3:150348098-150382703"
"1182","chr9:73766839-73773659","chr10:109464290-109864803"
"1183","chr7:114608925-114611317","chr1:124774562-124778299"
"1184","chr14:37238505-37262083","chr5:117716189-117725823"
"1185","chr3:156775155-156778136","chr2:94247787-94248736"
"1186","chr6:108549456-108552990","chr11:79611540-79611741"
"1187","chr2:128619074-128668115","chr2:188269009-188309036"
"1188","chr5:155691684-155709264","chr4:117422680-117446827"
"1189","chr13:100885656-100893577","chr1:247944245-247960553"
"1190","chr3:156690910-156699465","chr2:117666300-117666646"
"1191","chr1:102613968-102660697","chr4:156728422-157143818"
"1192","chr20:27535432-27544812","chr1:128239552-128243030"
"1193","chr8:53142366-53143722","chr9:93374434-93374538"
"1194","chr12:24995592-24999882","chr9:30099113-30122634"
"1195","chr4:31220330-31320090","chr2:199880862-199882743"
"1196","chr2:38096882-38110573","chr6:3807346-4520635"
"1197","chr8:33312321-33335423","chr10:106264856-106265494"
"1198","chr1:250105797-250105963","chr9:54232163-54235344"
"1199","chr8:508994-519112","chr17:79367996-79391846"
"1200","chr1:192952650-192955267","chr8:127529747-127530025"
"1201","chr2:183520240-183535861","chr9:94463647-94474809"
"1202","chr2:258836959-258843908","chr7:137274286-137281978"
"1203","chr17:5524117-5548199","chr9:66993271-66995647"
"1204","chr2:80215799-80234308","chr2:34491467-34534125"
"1205","chr5:144916446-144918979","chr1:267063007-267092775"
"1206","chr4:140176029-140185951","chr6:137345414-137359178"
"1207","chr10:91742806-91748081","chr17:79775882-79789485"
"1208","chr13:85397122-85399509","chr15:3749349-3995252"
"1209","chr3:128863086-128865813","chr9:113814772-113846055"
"1210","chr5:168944838-168947498","chr17:63860368-63879166"
"1211","chr16:32347403-32355385","chr17:52410841-52555114"
"1212","chr9:52047552-52047844","chr3:92214758-92215165"
"1213","chr3:111250424-111251407","chr18:48853173-48874963"
"1214","chr5:22761571-22764952","chr16:80780733-80793376"
"1215","chr18:70254197-70255206","chr5:144931944-144942704"
"1216","chr4:96739878-96810129","chr14:15086543-15091475"
"1217","chr18:48505040-48531023","chr17:79367996-79612177"
"1218","chr9:99266783-99267021","chr12:24285582-24285875"
"1219","chr12:43501060-43576734","chr5:129112902-129298428"
"1220","chr14:6608144-6622491","chr16:23555919-23573530"
"1221","chr12:1793318-1793869","chr1:274700623-274701534"
"1222","chr20:5129033-5131408","chr9:96769379-96775060"
"1223","chr19:37135068-37156898","chr6:12179226-12194014"
"1224","chr5:167516581-167558250","chr12:43501060-43510832"
"1225","chr18:59190041-59209831","chr3:33465220-33503687"
"1226","chr1:185263914-185267832","chr17:79373151-79391846"
"1227","chr20:18465901-18471939","chr5:167516581-167526275"
"1228","chr2:166406958-166423542","chr5:100493404-100523952"
"1229","chr5:74786156-74786848","chr13:52565958-52566266"
"1230","chr17:54298407-54301447","chr7:18416266-18417952"
"1231","chr3:3413579-3414759","chr8:36111548-36298388"
"1232","chr8:60979824-61034811","chr1:91058531-91069789"
"1233","chr17:80521386-80529452","chr19:37135068-37156898"
"1234","chr4:57387152-57396104","chr12:9273125-9313769"
"1235","chr12:41157218-41200958","chr11:24547990-24550752"
"1236","chr1:259396273-259402838","chr2:247883196-247894081"
"1237","chr11:69636827-69640718","chr11:84369373-84379343"
"1238","chr16:50483768-50487053","chrMT:5823-6021"
"1239","chr17:90327972-90334785","chr11:68652290-68672983"
"1240","chr16:2138232-2166520","chr10:4624614-4629886"
"1241","chr9:81216557-81222354","chr3:8887351-8892631"
"1242","chr5:138606008-138646976","chr12:24672112-24675150"
"1243","chr9:66993271-66995647","chr3:423701-431925"
"1244","chr9:54232163-54257387","chr5:8794167-8810643"
"1245","chr8:94718121-94730732","chr1:11907362-11907461"
"1246","chr6:72418120-72421935","chr19:34249087-34253181"
"1247","chr3:10659684-10663946","chr1:220042074-220049075"
"1248","chr14:106153575-106161579","chrX:157319618-157319686"
"1249","chr15:469053-543048","chr20:4674502-4939729"
"1250","chr4:22084945-22091386","chr2:52656576-52658675"
"1251","chr14:113271542-113314869","chr8:117318623-117325025"
"1252","chr17:70386828-70394646","chr6:10555635-10555678"
"1253","chrX:64327389-64367255","chr12:628708-632694"
"1254","chr8:46716191-46730691","chr14:45668936-45683858"
"1255","chr12:47286246-47286938","chr18:64733151-65391400"
"1256","chr5:103106261-103172127","chr9:73798311-73799430"
"1257","chr9:38014670-38022569","chr13:89163767-89176307"
"1258","chr17:79728108-79789485","chr1:15488392-15526167"
"1259","chr5:75293219-75297323","chr18:59190041-59209831"
"1260","chr9:94463647-94504892","chr14:72953915-72955327"
"1261","chr1:20022792-20047889","chr1:221158103-221158203"
"1262","chr19:34249087-34272145","chr4:10770203-10777395"
"1263","chr3:59653911-59680308","chr5:160066006-160070914"
"1264","chr2:223285167-223304322","chr17:694609-728329"
"1265","chr3:44500847-44522988","chr2:94708675-94720889"
"1266","chr2:183520240-183542215","chr6:871525-894714"
"1267","chr17:65735987-65781009","chr1:221158385-221158583"
"1268","chr1:198994747-198995342","chr3:80718406-80732927"
"1269","chr2:150838385-150846727","chr1:164931730-164947123"
"1270","chr10:66897863-66898928","chr20:18833481-18835620"
"1271","chr15:542887-543048","chr2:140592437-140597578"
"1272","chr4:87090604-87100468","chr12:36930749-36931726"
"1273","chr18:81821141-81836279","chr1:150830996-150846872"
"1274","chr4:152921913-152925673","chrX:99912054-100160464"
"1275","chr18:6047215-6051719","chr17:5549526-5549652"
"1276","chr10:48452001-48484868","chr8:127971477-127991861"
"1277","chr10:63840631-63841166","chr9:112317485-112342454"
"1278","chr19:56187917-56195289","chr1:2839790-2849731"
"1279","chr10:61476849-61498597","chr5:105182877-105187360"
"1280","chr18:28594893-28597803","chr5:75990187-76011558"
"1281","chr14:44440261-44456717","chr1:246648294-246649407"
"1282","chr4:114879427-114880228","chr8:122473237-122490342"
"1283","chr8:69162681-69164753","chr13:57044027-57047903"
"1284","chr17:79335091-79352484","chr10:86175962-86195240"
"1285","chr5:57335882-57336829","chr4:150781208-150803194"
"1286","chr2:18514668-18531203","chr2:113177840-113192625"
"1287","chr6:22033342-22038870","chr1:142573744-142576627"
"1288","chr13:100885656-100893629","chr2:123163417-123170775"
"1289","chr11:84623876-84638229","chr4:50180977-50200342"
"1290","chr1:276011500-276141673","chr9:54232163-54248877"
"1291","chr9:96769379-96775060","chr2:34373875-34476222"
"1292","chr3:94624292-94626816","chr18:27665603-27665773"
"1293","chr15:51925689-51944899","chr4:58737815-58748928"
"1294","chr6:144189453-144275272","chr15:4124785-4129118"
"1295","chr5:7777226-7780390","chr14:83245280-83253764"
"1296","chrX:20517911-20536573","chr14:43420839-43461320"
"1297","chr17:77176705-77178100","chr1:21142145-21164430"
"1298","chr16:62023411-62026513","chr1:234383455-234538951"
"1299","chr18:79813606-79815529","chr13:102782331-102782672"
"1300","chr18:63843748-63844188","chr5:29851601-29865341"
"1301","chr10:16724062-16730140","chrMT:7366-7459"
"1302","chr4:99489315-99494425","chr12:25020171-25021054"
"1303","chr17:5563519-5571375","chr10:91187748-91188822"
"1304","chr2:113744312-113745181","chr1:139943398-139956356"
"1305","chr14:106916021-106930939","chrX:157319591-157319768"
"1306","chr6:125523808-125594377","chr13:97022518-97023051"
"1307","chr2:224794357-224803455","chr20:13906484-13921285"
"1308","chr4:27509136-27563899","chr1:188510274-188516444"
"1309","chr10:61882916-61897730","chr3:128863086-128865813"
"1310","chr19:38470146-38472268","chr1:255942367-255958835"
"1311","chr2:188269009-188286112","chr11:60383243-60388137"
"1312","chr7:62929510-62949077","chr19:61706070-61823125"
"1313","chr3:6002537-6004232","chr19:25886356-25903940"
"1314","chr4:8223840-8239403","chr1:176920084-176920217"
"1315","chr5:160138672-160148072","chr4:115840469-115843272"
"1316","chr15:837322-852690","chr17:19160994-19417560"
"1317","chr4:148048163-148052917","chr3:59678949-59680308"
"1318","chr2:141024600-141026192","chr6:21301779-21308087"
"1319","chr18:14595550-14616707","chr9:71954951-71960153"
"1320","chr7:74258330-74259380","chr1:11913317-11913610"
"1321","chr4:26336094-26341599","chr2:113744312-113745181"
"1322","chr1:140131618-140142798","chr1:20022792-20047889"
"1323","chr18:72571325-72597936","chrMT:13175-13303"
"1324","chr17:79367996-79391846","chr7:138002505-138021168"
"1325","chr4:96732982-96787475","chr1:165646261-165654319"
"1326","chr5:160187300-160188351","chr9:82580816-82598718"
"1327","chr18:48443339-48508708","chr14:44440262-44456679"
"1328","chr14:45851180-45859905","chr13:100665647-100665875"
"1329","chr3:8887351-8892631","chr4:3972586-3976284"
"1330","chr15:61664226-61683055","chr3:82723344-82725485"
"1331","chr18:75203861-75207308","chr19:11208179-11209517"
"1332","chr7:27108142-27134842","chr1:220015523-220016193"
"1333","chr8:118616528-118620855","chr1:221158380-221158578"
"1334","chr2:34491471-34503654","chr2:247853847-247883725"
"1335","chr1:188510274-188530025","chr18:14595550-14616707"
"1336","chr1:15488392-15526167","chr17:63700912-63716786"
"1337","chr7:73834044-73848871","chr8:61027213-61034811"
"1338","chr1:21854180-21854768","chr1:164025518-164064815"
"1339","chr15:23840157-23853169","chr13:73024012-73024080"
"1340","chr8:70317585-70324895","chr6:137341044-137355309"
"1341","chr16:3060713-3064512","chr4:96744220-96787475"
"1342","chr4:6306138-6317357","chr18:81289815-81428974"
"1343","chr10:73980841-73985026","chr8:64739402-64749357"
"1344","chr18:59190041-59192425","chr2:206549585-206567195"
"1345","chr7:138002505-138021168","chr1:221158395-221158583"
"1346","chr5:167486001-167615430","chr13:34399886-34400364"
"1347","chr2:252807923-252811538","chr6:108797786-108802113"
"1348","chr2:244264055-244287544","chr2:33950934-33955969"
"1349","chr19:34298523-34312530","chr2:140311231-140324579"
"1350","chr14:4178531-4182331","chr2:188378866-188380644"
"1351","chr8:109192353-109216053","chr4:182687871-182699884"
"1352","chr2:188269009-188301124","chr6:104438593-104439263"
"1353","chr2:198276002-198284858","chr1:221158395-221158585"
"1354","chr4:168219620-168221653","chr12:5612049-5619907"
"1355","chr4:66322916-66349158","chr11:87898055-87899561"
"1356","chr20:14319170-14326640","chr8:116574584-116577330"
"1357","chr3:67741683-67746121","chr16:2117271-2126628"
"1358","chr3:150814608-150833140","chr9:18653895-18660843"
"1359","chr5:24473219-24487203","chr1:114304821-114311513"
"1360","chr6:25599319-25605180","chr7:74333372-74358584"
"1361","chr8:119844188-119861690","chr11:60646593-60646733"
"1362","chr2:247853847-247883725","chr1:90118871-90150334"
"1363","chr20:50659751-50687868","chr20:18465901-18471939"
"1364","chr5:142152201-142154418","chr12:24991053-24992257"
"1365","chr18:69943105-69944476","chr19:34249087-34272145"
"1366","chr15:70790038-70803614","chr19:43055209-43066842"
"1367","chr17:79623091-79644806","chr14:92057226-92077027"
"1368","chr17:5532157-5571375","chr4:151118221-151167953"
"1369","chr11:71069746-71074618","chr6:72392025-72397858"
"1370","chr10:59423266-59441831","chr8:104504801-104514522"
"1371","chr10:48452001-48522898","chr12:38604141-38611817"
"1372","chr10:48452001-48470732","chr1:203343400-203385990"
"1373","chr11:24479964-24498116","chr18:6047215-6051719"
"1374","chr11:34879058-34922336","chr20:43092420-43093954"
"1375","chr6:91938501-91961861","chr14:5014211-5014267"
"1376","chr9:75290901-75305840","chr1:281834156-281857037"
"1377","chr6:24430679-24436282","chrMT:11753-11860"
"1378","chr18:63784568-63786264","chr1:221158096-221158196"
"1379","chr14:2977679-3011669","chr19:34270069-34312530"
"1380","chr12:9309987-9313769","chr7:76871323-76873445"
"1381","chr3:63497187-63500729","chr8:119844188-119861690"
"1382","chr2:256669855-256683075","chr2:140357774-140387503"
"1383","chr3:82716131-82725485","chr10:16769713-16774652"
"1384","chr10:574395-593608","chr16:83610861-83611845"
"1385","chr5:74785868-74786848","chr2:113788385-113806098"
"1386","chr4:96744220-96767151","chr8:33312321-33317709"
"1387","chr14:92057227-92077028","chr8:13085939-13090209"
"1388","chr6:28235696-28272697","chr1:126188351-126195625"
"1389","chr3:94396940-94398038","chr6:125550201-125594377"
"1390","chr10:48109533-48125139","chr12:39719713-39721351"
"1391","chr5:57320898-57329304","chr10:46771409-46776306"
"1392","chr6:21759486-21771276","chr2:188301023-188330330"
"1393","chr4:131403367-131453028","chr1:204959173-204980121"
"1394","chr10:1484236-1485251","chr4:31569432-31569489"
"1395","chr9:67242046-67257543","chr10:63747456-63749842"
"1396","chr6:871525-907083","chr11:61121301-61122547"
"1397","chr17:79373151-79561626","chr5:135489772-135490037"
"1398","chr3:59036455-59063253","chr12:9309987-9313769"
"1399","chr2:128562842-128636642","chr14:37238505-37262083"
"1400","chr12:29985632-29988732","chr1:221158168-221158256"
"1401","chr14:60538626-60539431","chr1:177253840-177254816"
"1402","chr10:11626519-11627228","chr2:240854068-240867796"
"1403","chr1:219353460-219354165","chr4:66193731-66214585"
"1404","chr6:144211592-144225627","chrX:119152559-119152714"
"1405","chr10:62566642-62575768","chr4:152526403-152536014"
"1406","chr11:87898055-87899561","chr14:37228632-37262083"
"1407","chr1:267063007-267092775","chr5:128327978-128337440"
"1408","chr16:29808351-29965081","chr11:60646597-60646737"
"1409","chr5:7725207-7751246","chr17:85036937-85581616"
"1410","chr1:164025518-164055455","chr1:255213665-255215032"
"1411","chr11:34861207-34879143","chr19:38470146-38472268"
"1412","chr9:11209034-11219449","chr8:87268950-87273285"
"1413","chr7:41167312-41167751","chr16:32347403-32355385"
"1414","chr1:90116534-90126552","chr5:148844953-148847692"
"1415","chr1:265518157-265524404","chrX:63177769-63195572"
"1416","chr7:60397574-60408823","chr17:27592203-27602936"
"1417","chr4:131372279-131382968","chr10:5100271-5130612"
"1418","chr7:26522315-26526603","chr8:72065616-72067595"
"1419","chr10:95288570-95299099","chr14:46643163-46683332"
"1420","chr9:53915311-53926159","chr4:49207203-49287862"
"1421","chr2:248222990-248253593","chr10:4583896-4605111"
"1422","chr4:58714647-58725647","chr16:32347405-32371287"
"1423","chr10:18396548-18408534","chr2:183520240-183542215"
"1424","chr13:113832448-113847832","chr14:60538626-60539431"
"1425","chr1:157422218-157440238","chr4:40076416-40085763"
"1426","chr1:247922780-247960553","chr7:2558105-2558739"
"1427","chr1:200648164-200672411","chr19:32527921-32528958"
"1428","chr2:154520979-154532393","chr2:157066595-157105004"
"1429","chr14:5990330-6026568","chr5:105185997-105187360"
"1430","chr4:64889575-64899587","chr2:227687641-227700240"
"1431","chr1:166342480-166368428","chr20:3216411-3238536"
"1432","chr7:73808151-73848871","chr16:3060713-3064512"
"1433","chr10:62566642-62581037","chr2:56061126-56069928"
"1434","chr1:207005330-207016489","chr4:27439011-27453031"
"1435","chr17:79382994-79566717","chr10:94615617-94617077"
"1436","chr1:143143055-143143524","chr7:97702398-97703700"
"1437","chr8:117318623-117334586","chr10:11626519-11627228"
"1438","chr3:82723344-82725485","chr1:221158376-221158535"
"1439","chr12:51582921-51592889","chr5:62081720-62093458"
"1440","chr10:67695779-67706482","chrX:157319223-157319414"
"1441","chr6:2599223-2605598","chr1:101028250-101029473"
"1442","chr1:2839790-2849731","chr9:52113835-52115200"
"1443","chr13:82091840-82164226","chr1:46638814-46799750"
"1444","chr6:136430192-136436620","chr7:51465047-51479896"
"1445","chr18:36640589-36645658","chr2:12529144-12549224"
"1446","chr7:123709341-123715127","chr3:33465220-33473531"
"1447","chr4:168514863-168517342","chr6:21539861-21540152"
"1448","chr17:52410841-52555114","chr1:6601452-6613874"
"1449","chr17:79573257-79575914","chr5:36040325-36046665"
"1450","chr18:61323689-61328704","chr4:147549645-148111531"
"1451","chr9:73766839-73799430","chr5:148050939-148057784"
"1452","chr9:73798311-73799430","chr4:152914717-152916759"
"1453","chr17:27440591-27442626","chr3:150384228-150387116"
"1454","chr1:244630341-244641499","chr11:34612627-34631134"
"1455","chr17:79609613-79644806","chr18:77489360-77520779"
"1456","chr9:100583715-100588953","chr1:221158367-221158526"
"1457","chr8:117318623-117325025","chr10:20217343-20217479"
"1458","chr9:81258380-81264832","chr19:54786578-54790907"
"1459","chr8:63433246-63436674","chr5:144367260-144380803"
"1460","chr10:35815476-35819778","chr1:200606971-200615170"
"1461","chr19:22158621-22179584","chr8:103466537-103475389"
"1462","chr18:48443339-48531023","chr7:102723273-102724348"
"1463","chr6:27573046-27582987","chr8:50224595-50224650"
"1464","chr12:9256476-9313769","chr5:78495231-78516521"
"1465","chr1:204959173-204980121","chr1:52479312-52481836"
"1466","chr4:10770203-10777395","chr11:72848908-72854598"
"1467","chr5:14282912-14297862","chr8:439822-456940"
"1468","chr1:2425879-2452054","chr16:62023411-62056753"
"1469","chr16:62023411-62056753","chr18:29633808-29634585"
"1470","chr1:56366809-56370833","chr10:62623758-62664462"
"1471","chr11:53545477-53563559","chr10:30980709-30993573"
"1472","chr13:89211389-89229970","chr20:14319170-14348042"
"1473","chr1:164046102-164064815","chr19:39194160-39197030"
"1474","chr19:43265984-43294685","chr1:154406807-154418787"
"1475","chr20:13906484-13924796","chr2:23399715-23410608"
"1476","chr16:7438795-7463395","chr2:39021037-39042852"
"1477","chr1:244630341-244728217","chr12:9229552-9313769"
"1478","chr20:32513668-32537033","chr8:119844188-119860035"
"1479","chr8:111353572-111367041","chr3:130093308-130099815"
"1480","chr8:130762665-130768360","chr13:105699059-105701842"
"1481","chr17:75295083-75352500","chr1:221158102-221158202"
"1482","chr10:93451477-93483645","chr12:9256476-9313769"
