"","ciri2_ids","dcc_ids"
"1001","chr2:24134222-24161334","chr2:2903499-2918204"
"1002","chr1:204959173-204961691","chr18:61323689-61340634"
"1003","chr13:95914250-95932651","chr13:73615097-73622224"
"1004","chr18:17300168-17312861","chr19:32512909-32528958"
"1005","chr1:281825348-281857037","chrMT:4611-4843"
"1006","chr1:165414771-165415667","chr17:5524117-5530105"
"1007","chr6:109729890-109745287","chr15:23687231-23688831"
"1008","chr1:256263404-256299276","chr1:221158126-221158214"
"1009","chr1:282490425-282498880","chr3:123829471-123833222"
"1010","chr4:3972586-3976284","chr3:163954641-163955641"
"1011","chr6:22373412-22407626","chr5:35811125-35890436"
"1012","chr1:203272587-203272910","chr14:92057227-92077028"
"1013","chr18:48443339-48505167","chr2:248779402-248811031"
"1014","chr7:25947789-25948397","chr15:51925689-51944899"
"1015","chrX:118538895-118550021","chr2:247949323-247953356"
"1016","chr5:117716189-117725823","chr8:33572918-33597389"
"1017","chr20:32513668-32523997","chr7:30382502-30388657"
"1018","chr5:160042151-160043135","chr18:48443339-48521166"
"1019","chr3:112896028-112899649","chr4:82682367-82685493"
"1020","chr6:91933750-91961861","chr9:17795244-17796133"
"1021","chr9:113918918-113927885","chr3:13270114-13288615"
"1022","chr7:114523676-114540933","chr10:63890554-63890753"
"1023","chr16:3068022-3072642","chr5:69951194-69966907"
"1024","chr9:10347615-10349027","chr6:111459649-111459878"
"1025","chr9:100575892-100588953","chr10:945-591107"
"1026","chr9:113534327-113545068","chr5:64566814-64584309"
"1027","chr14:108446849-108456923","chr1:192938631-192948640"
"1028","chr2:238543065-238577394","chr8:70203322-70206310"
"1029","chr14:88724076-88725530","chr6:27573046-27582987"
"1030","chr19:34207716-34207946","chr18:29457228-29458435"
"1031","chr10:90433263-90444110","chr2:29105950-29114770"
"1032","chr2:240854068-240867796","chr5:144916446-144918979"
"1033","chr12:25431710-25435591","chr6:109800721-109850713"
"1034","chr16:20646666-20651346","chr9:73766839-73773659"
"1035","chr8:23851919-23884848","chr10:62540625-62581037"
"1036","chr15:55100386-55104181","chr10:110680099-110690679"
"1037","chr17:84881616-84922765","chr9:81258380-81275269"
"1038","chr10:110495072-110500097","chr5:12156802-12172003"
"1039","chr20:13906484-13912191","chr18:16775181-17496916"
"1040","chr12:14689166-14703546","chr1:238948490-238997670"
"1041","chr11:31723564-31747202","chr8:31542495-31543485"
"1042","chr1:184008119-184017761","chr10:16724062-16730140"
"1043","chr3:140614866-140622850","chr3:91713775-91725977"
"1044","chr1:198932174-198934500","chr8:53049320-53143722"
"1045","chr3:13510410-13602354","chr3:7456433-7475230"
"1046","chr17:83567831-83575483","chr3:112885985-112899649"
"1047","chr12:43501060-43510832","chr4:8162130-8166216"
"1048","chr16:54080267-54100069","chr4:98988352-98989621"
"1049","chr4:176868013-176879489","chr6:18891572-18900610"
"1050","chr7:28987514-28992637","chr12:24986843-24992268"
"1051","chr3:21721366-21736929","chr9:30996391-31009155"
"1052","chr8:109243253-109263159","chr13:100885656-100893577"
"1053","chr4:115104274-115106428","chr12:10499000-10534434"
"1054","chr4:158242270-158244493","chrMT:13868-13953"
"1055","chr4:115820712-115843272","chr6:131646144-132075882"
"1056","chr2:34491471-34517560","chr18:27977700-27984766"
"1057","chr12:14654706-14703546","chr4:62617602-62619866"
"1058","chrX:135406401-135419614","chr5:76925720-76926914"
"1059","chr17:79367996-79383074","chr14:43420839-43430679"
"1060","chrX:62537349-62570599","chr11:60646798-60656478"
"1061","chr3:141250396-141270969","chr11:79309778-79446214"
"1062","chr1:185306404-185307538","chr12:47327813-47328147"
"1063","chr4:117422680-117442928","chr6:28698503-28698905"
"1064","chr8:73720946-73729461","chr6:136102013-136107031"
"1065","chr9:94463647-94481682","chr8:64610881-64623043"
"1066","chr16:11046372-11051389","chr5:153588995-153589597"
"1067","chr6:136059672-136071884","chr1:206956299-206978733"
"1068","chr2:238023879-238038227","chr14:114653791-114664935"
"1069","chr10:110043769-110090416","chr10:51710183-51739115"
"1070","chr15:23792824-23793336","chr3:140058428-140061239"
"1071","chr4:168296980-168297373","chr1:225201712-225202089"
"1072","chr5:36040325-36046665","chr1:203272645-203381951"
"1073","chr5:119207376-119211535","chr8:48682980-48683667"
"1074","chr4:8223840-8242710","chr20:3237560-3285803"
"1075","chr2:221062375-221072200","chrMT:10495-10575"
"1076","chr7:62899716-62931338","chr4:8223840-8241220"
"1077","chr18:63784568-63844188","chr3:124872584-124873313"
"1078","chr3:123299120-123308032","chr10:66806816-66822005"
"1079","chr11:24527899-24550752","chr12:43501060-43576734"
"1080","chr14:43511710-43517916","chr14:43298312-43298807"
"1081","chr4:151118221-151148873","chr20:19767793-19780300"
"1082","chr17:79765387-79789485","chr2:225578381-225591523"
"1083","chr13:113735261-113748416","chr3:21875093-21878612"
"1084","chr9:71920586-71960153","chr17:81173780-81187710"
"1085","chr11:69785001-69806777","chr5:148849156-148858278"
"1086","chr3:130093308-130099815","chr6:125523808-125569718"
"1087","chr15:109127707-109141568","chr10:13767446-13810899"
"1088","chr3:119264196-119265879","chr12:25021139-25021407"
"1089","chr16:71834319-71862207","chr13:74038194-74042333"
"1090","chr1:6601452-6613874","chr5:105114416-105114740"
"1091","chr5:7777226-7818087","chr3:2762162-2764477"
"1092","chr17:79761095-79777211","chr11:45057153-45059922"
"1093","chr8:60441497-60471827","chr5:171771426-171771956"
"1094","chr3:112471147-112473521","chr13:95193009-95196402"
"1095","chr14:36188510-36202025","chr2:225348168-225352508"
"1096","chr11:79529343-79667277","chr7:109055032-109071915"
"1097","chr4:7211891-7222177","chr9:66751637-66774536"
"1098","chr5:7763385-7764306","chr3:177422203-177429420"
"1099","chr5:151944769-151947717","chr5:129621176-129647021"
"1100","chr15:52562742-52592087","chr20:7157006-7161645"
"1101","chr15:51936366-51944899","chr11:72245130-72274521"
"1102","chr3:123819852-123833222","chr2:188055409-188059148"
"1103","chr2:237814781-237851960","chr4:171770056-171787877"
"1104","chr5:7830490-7872679","chr1:278698312-278749829"
"1105","chr19:37135068-37156867","chr1:249987420-249988450"
"1106","chr1:162688794-162696070","chr2:240854068-240861760"
"1107","chr4:99275917-99291251","chr10:89248955-89249695"
"1108","chr9:65361368-65364133","chr4:66195236-66207619"
"1109","chr6:7547050-7572651","chr2:263936156-263963308"
"1110","chr8:64205386-64233082","chr4:174720692-174730142"
"1111","chr19:14357239-14388674","chr8:45603210-45619713"
"1112","chr10:55283300-55338553","chr14:108013275-108020828"
"1113","chr2:20507150-20531444","chr9:11209034-11219449"
"1114","chr5:138433397-138449955","chr10:65025196-65026738"
"1115","chr8:71336875-71337745","chr15:33015618-33017521"
"1116","chr1:201164770-201188802","chr1:255956584-255965369"
"1117","chr8:39218756-39235362","chr19:12806622-12806690"
"1118","chr11:31974630-31979720","chr4:66172555-66219277"
"1119","chr12:9229552-9313769","chr13:99143758-99146830"
"1120","chr14:108013275-108020828","chr17:79573257-79644806"
"1121","chr10:57508985-57520192","chr15:51920572-51944899"
"1122","chr17:79367996-79561626","chr5:103106261-103172127"
"1123","chr1:244630341-244664389","chr13:69077866-69083366"
"1124","chr1:188510274-188516444","chr14:38500179-38505001"
"1125","chr5:136420698-136447778","chr9:20826561-20834954"
"1126","chr10:46641975-46646542","chr16:62023411-62026513"
"1127","chr3:21721366-21756744","chr10:94307816-94320863"
"1128","chr7:14351790-14357858","chr10:82038227-82039192"
"1129","chr6:125538240-125594377","chr12:24301970-24306006"
"1130","chr16:2115374-2126628","chr15:60816746-60832651"
"1131","chr4:62617602-62619866","chr13:68736732-68756721"
"1132","chr17:9912158-9914708","chr8:104199588-104202285"
"1133","chr5:167516581-167547741","chr2:113744312-113761334"
"1134","chr4:58714647-58748928","chr3:80713738-80732927"
"1135","chr18:59334915-59345667","chr4:177261696-177297215"
"1136","chr7:116700240-116701695","chr10:62566642-62575768"
"1137","chr18:71136036-71149287","chr1:255636891-255637533"
"1138","chr15:109125713-109211521","chr8:79387179-79390260"
"1139","chr20:14335985-14342412","chr7:118382002-118383953"
"1140","chr17:79352356-79391846","chr6:105664810-105676672"
"1141","chr8:23508992-23524947","chr4:82682367-82692626"
"1142","chr7:95149972-95166554","chr4:49413414-49426775"
"1143","chr8:82334237-82340165","chr6:828602-907083"
"1144","chr14:88761036-88762419","chr7:62929510-62949077"
"1145","chr9:121831708-121862897","chr2:44554761-44564131"
"1146","chr14:2977679-2991160","chr17:79609613-79644806"
"1147","chr11:84619089-84638229","chr20:5090501-5090805"
"1148","chr1:134843160-134848903","chr2:144876416-144917472"
"1149","chr2:104882050-104908155","chr4:133205267-133215619"
"1150","chr18:27261576-27278436","chr17:79573257-79612346"
"1151","chr3:13510410-13522529","chr5:7763385-7764306"
"1152","chr5:116593430-116658945","chr11:74759325-74786639"
"1153","chr16:54080267-54093004","chr8:19886208-19890764"
"1154","chr10:43227922-43229953","chr4:66172555-66200637"
"1155","chr4:66172555-66232512","chr9:71920586-71960153"
"1156","chr1:128239552-128243030","chr7:80721364-80745256"
"1157","chr1:203272587-203286711","chr8:65027030-65027198"
"1158","chr3:140058428-140061239","chr20:27535432-27544812"
"1159","chr12:40307165-40332371","chr14:7186515-7190518"
"1160","chrX:51692026-51794841","chr9:69854064-69860576"
"1161","chr2:61301866-61319541","chr6:24430679-24459158"
"1162","chr13:69023733-69031223","chr1:221155959-221156049"
"1163","chr9:100644209-100649188","chr16:2115374-2126628"
"1164","chr8:48682980-48683667","chr13:51600243-51605683"
"1165","chr6:76487880-76492176","chr8:13066201-13069542"
"1166","chr5:19536900-19546064","chr20:8041167-8043771"
"1167","chr8:118066987-118085473","chr1:143712491-143723739"
"1168","chr8:119447348-119465058","chr6:104862169-104873144"
"1169","chr9:46104677-46105695","chr8:48582552-48597919"
"1170","chr9:54232163-54235344","chr1:259396273-259437470"
"1171","chr1:6810305-6829781","chr4:125734597-125789911"
"1172","chr6:136059672-136093254","chr13:35597462-35608096"
"1173","chr1:18644225-18694013","chr4:64894605-64899587"
"1174","chr10:61230757-61236946","chr2:124187476-124205983"
"1175","chr11:68722906-68725314","chr3:156775155-156778136"
"1176","chr13:69077866-69092598","chr3:154964663-154978556"
"1177","chr10:72369079-72371838","chr1:226566338-226566744"
"1178","chr6:38745004-38762910","chr10:18326421-18402658"
"1179","chr14:10786399-10787114","chr10:92474821-92476192"
"1180","chr1:8846801-8860029","chr8:109243253-109288160"
"1181","chr4:28457541-28467072","chr1:265331904-265401005"
"1182","chr2:248770225-248811031","chr3:156690910-156699465"
"1183","chr9:66768774-66774536","chr4:66172555-66232512"
"1184","chr5:129413066-129457884","chr11:84619089-84633565"
"1185","chr6:125714812-125719457","chr20:4877671-4956534"
"1186","chr3:33003598-33006797","chr10:82752706-82753568"
"1187","chr9:113311763-113313484","chr17:5537447-5564210"
"1188","chr19:42781069-42920390","chr12:13879069-13884323"
"1189","chr5:167516581-167526275","chr2:113229566-113345579"
"1190","chr5:127620259-127629649","chr9:54232163-54257387"
"1191","chr14:38413673-38421835","chr12:5603316-5604016"
"1192","chr14:76999946-77005684","chr1:175781058-175781529"
"1193","chr2:20488617-20649110","chr11:89316354-89341959"
"1194","chr16:71094508-71107647","chr14:85057352-85061960"
"1195","chrX:63177769-63182385","chr9:98239940-98247570"
"1196","chr1:21142145-21164430","chr18:16775181-17625862"
"1197","chr3:79265629-79282492","chr1:265396240-265401005"
"1198","chr15:33015618-33017521","chr16:74219791-74228826"
"1199","chr13:52565958-52566266","chr2:38071918-38075703"
"1200","chr2:157066595-157105004","chr1:154405931-154425509"
"1201","chr4:66172555-66219277","chr20:4095936-4118506"
"1202","chr9:41309609-41311450","chr14:60580466-60586776"
"1203","chr5:74954384-74956829","chr3:15042229-15042609"
"1204","chr10:48165219-48194542","chr4:182811463-182826795"
"1205","chr10:39125171-39129794","chr3:112363690-112364200"
"1206","chr7:98792746-98797649","chr1:278698312-278731755"
"1207","chr6:9405093-9434931","chr20:26201556-26202837"
"1208","chr17:53963185-53968528","chr18:72593000-72611211"
"1209","chr6:129864989-129890111","chr5:73937165-73937568"
"1210","chr1:256607892-256646244","chr6:104798968-104800369"
"1211","chr15:88651499-88659273","chr11:80969142-80970156"
"1212","chr2:18492291-18531203","chr14:2977679-3011669"
"1213","chr3:112752502-112762808","chr10:95288570-95299099"
"1214","chr12:29976309-29988732","chr15:33308128-33313813"
"1215","chr2:187243578-187246451","chr18:48505040-48521166"
"1216","chr5:40847502-40856420","chr12:25431710-25435591"
"1217","chr6:78285568-78298091","chr1:221158184-221158234"
"1218","chr1:28362167-28375861","chr1:275983186-276187240"
"1219","chr6:125438435-125553497","chr14:88724076-88725530"
"1220","chr1:78518319-78522187","chr10:46641975-46646542"
"1221","chr10:46771409-46776306","chr7:51410270-51416139"
"1222","chr1:126188351-126195625","chr5:144904225-144907761"
"1223","chr10:37764317-37764822","chr4:10775672-10777395"
"1224","chr6:21301779-21323737","chr10:81798931-81799587"
"1225","chr17:24045781-24058139","chr4:183896301-183905444"
"1226","chr18:17404077-17556889","chr11:64795077-64815165"
"1227","chr2:38096882-38097500","chr6:73357940-73361828"
"1228","chr4:49210934-49220556","chr13:81156728-81162420"
"1229","chr14:2944122-2946057","chr3:121207933-121223163"
"1230","chr3:112885985-112899649","chr11:62059611-62067655"
"1231","chr1:243373401-243376079","chr1:260487029-260507970"
"1232","chr3:64554659-64556084","chr12:5360308-5492254"
"1233","chr9:94463647-94464799","chr5:40847502-40856420"
"1234","chr7:80721364-80745256","chr15:51936366-51944899"
"1235","chr10:75337353-75340473","chrX:62537349-62570599"
"1236","chr18:3175483-3176344","chrX:128202172-128205259"
"1237","chr3:94360855-94363073","chr20:47520846-47547367"
"1238","chr14:114649026-114649217","chr17:78922772-78942311"
"1239","chr11:34611539-34631134","chr8:55398022-55402713"
"1240","chr10:57535289-57538307","chr5:148050939-148060187"
"1241","chr1:126573474-126583015","chr15:837322-852690"
"1242","chr4:64889575-64891921","chr2:232151300-232155897"
"1243","chr11:24491881-24498116","chr2:104882050-104908155"
"1244","chr6:136102013-136107031","chr1:163564635-163598771"
"1245","chr14:60573253-60586776","chr10:796668-802135"
"1246","chr16:10920598-10925471","chr5:100640453-100640984"
"1247","chr18:61308852-61311205","chr4:58661996-58673975"
"1248","chr14:84719215-84751768","chrMT:14162-14337"
"1249","chr11:7355304-7362812","chr12:24493013-24498590"
"1250","chr11:69018396-69064671","chr8:64712695-64734479"
"1251","chr10:29318809-29319752","chr11:34660153-34660738"
"1252","chr11:71030000-71035942","chr2:240685748-240701716"
"1253","chrY:523566-532697","chr6:76591791-76599536"
"1254","chrX:52134152-52181132","chr2:38074255-38110573"
"1255","chr5:100493404-100640984","chr1:216370170-216382773"
"1256","chr4:66322916-66340458","chr1:220039308-220049075"
"1257","chr4:66193731-66200637","chr10:30980709-30988908"
"1258","chr9:92325183-92327598","chr5:24473219-24478439"
"1259","chr17:53963185-53966929","chr4:170856807-170857580"
"1260","chr8:118993069-118995378","chr10:61461420-61498597"
"1261","chr4:6866069-6869642","chrX:111157460-111163744"
"1262","chr10:35876034-35876397","chr1:238998947-239014340"
"1263","chr1:247944245-247945662","chr11:64797196-64797868"
"1264","chr17:36602134-36627167","chr8:82337204-82340165"
"1265","chr8:439822-456940","chr6:106053312-106055105"
"1266","chr11:89434192-89447041","chr7:138739114-138820528"
"1267","chr5:127852669-127857017","chr3:67723614-67757148"
"1268","chr1:127814440-127858479","chr8:72231561-72261300"
"1269","chr5:160066006-160070914","chr20:12025020-12025737"
"1270","chr5:7703776-7780390","chr8:126382526-126390804"
"1271","chr1:164025518-164064815","chr9:88630024-88653711"
"1272","chr10:67936673-67982051","chr4:27509136-27524886"
"1273","chr4:161652798-161658514","chr1:192089780-192095234"
"1274","chr1:175200414-175218889","chr15:51896686-51944899"
"1275","chr12:30082881-30083826","chr10:51724607-51729490"
"1276","chr17:52477332-52555114","chr1:178941217-178955232"
"1277","chr2:34373875-34404958","chr12:742199-748044"
"1278","chr18:77489360-77520779","chr18:2005294-2032491"
"1279","chr6:28235696-28249256","chr3:54547246-54566332"
"1280","chr4:66172555-66232564","chr20:7363740-7372069"
"1281","chr2:30505860-30508276","chr2:172370540-172370669"
"1282","chr5:73923649-73951450","chr9:38321692-38326937"
"1283","chr2:218919131-218929338","chr19:39164242-39195019"
"1284","chr14:88761036-88775039","chr7:18427969-18430356"
"1285","chr18:81289815-81428974","chr3:150019365-150024557"
"1286","chr18:61323689-61340634","chr4:99275917-99277560"
"1287","chr3:54509941-54519757","chr1:47030544-47032563"
"1288","chr12:628708-636629","chr10:94292693-94314584"
"1289","chr11:34612627-34639821","chr4:27509136-27537918"
"1290","chr20:22822066-22856689","chr11:89175425-89180448"
"1291","chr4:58469325-58485447","chr1:221157822-221158117"
"1292","chr6:135786660-135797661","chr4:99409934-99414537"
"1293","chr8:26290097-26303578","chr12:22237823-22238433"
"1294","chr9:20794681-20817197","chr1:80967363-81094769"
"1295","chr17:5514017-5571375","chr15:37171042-37196123"
"1296","chr14:104958186-104960143","chr20:7157012-7161651"
"1297","chr19:34249087-34272192","chr11:71659284-71660055"
"1298","chr9:37910962-37923009","chr10:35815476-35819778"
"1299","chr11:57442466-57454443","chr2:264871216-264885562"
"1300","chr17:5429865-5436758","chr8:59736470-59745377"
"1301","chr11:34495233-34500943","chr9:10773884-10775310"
"1302","chr1:282225916-282231487","chr7:62899716-62931338"
"1303","chr18:17282002-17289722","chr1:126573474-126583015"
"1304","chr20:27278618-27279990","chr2:13599773-13608846"
"1305","chr2:220435620-220441299","chr1:221158089-221158182"
"1306","chr17:85046029-85057912","chr19:25866615-25886887"
"1307","chr14:42769582-42813481","chr4:96732982-96745521"
"1308","chr15:33308128-33313813","chr1:221158096-221158181"
"1309","chr17:55273925-55367359","chr5:155898829-155899064"
"1310","chr15:45437783-45445017","chr4:66172555-66232564"
"1311","chr8:87521066-87531662","chr9:94463647-94481167"
"1312","chr4:183483025-183487172","chr10:48659695-48684279"
"1313","chr8:70383124-70390893","chr6:125523808-125594377"
"1314","chr1:219018599-219028923","chr1:221158094-221158179"
"1315","chr14:60580466-60586776","chr2:34244477-34247402"
"1316","chr1:177129021-177130995","chr9:53492939-53508890"
"1317","chr4:171770056-171787877","chr12:14689166-14703546"
"1318","chr2:226925637-226942478","chr2:223285167-223304322"
"1319","chr8:72065616-72067595","chr18:301858-306376"
"1320","chr19:17294202-17298165","chr2:145501970-145513090"
"1321","chr8:72823430-72828397","chr9:50892486-50906966"
"1322","chr19:34270069-34310855","chr1:204959173-204961691"
"1323","chr10:29318809-29330456","chr16:2117271-2128403"
"1324","chr2:232151300-232155897","chr6:136430192-136436620"
"1325","chr16:83050847-83058847","chr6:21301779-21315141"
"1326","chr1:166231693-166259335","chr6:43300893-43325257"
"1327","chr4:177261696-177297215","chr13:95120752-95128782"
"1328","chr10:93464374-93483645","NW_007906843.1:36906-37035"
"1329","chr17:7014389-7017383","chr4:632256-642336"
"1330","chr6:76620895-76626199","chr15:109125713-109168413"
"1331","chr8:28018432-28026404","chr6:904491-907083"
"1332","chr17:15857684-15858717","chr6:104862169-104864968"
"1333","chr5:147363511-147368505","chr1:127814440-127858479"
"1334","chr2:226999743-227021305","chr14:113906516-113922713"
"1335","chr12:10499000-10534434","chr17:63876316-63876483"
"1336","chr3:81121255-81143240","chr14:106488333-106500203"
"1337","chr3:59847598-59862336","chr2:123738973-123743608"
"1338","chr18:16472884-16475633","chr5:59143243-59144331"
"1339","chr11:87574249-87591013","chr5:160129599-160129902"
"1340","chr17:87758882-87767170","chr1:221152983-221153124"
"1341","chr7:137274286-137294521","chr8:73720946-73737419"
"1342","chr5:99465650-99474162","chr1:204960841-204961691"
"1343","chr2:117666300-117666646","chr9:81205176-81205615"
"1344","chr5:155850980-155851664","chr5:136420692-136471341"
"1345","chr1:88586311-88592011","chr18:75429814-75430443"
"1346","chr10:48178920-48200848","chr4:131391541-131453028"
"1347","chr4:147527096-147528435","chr15:38719012-39710962"
"1348","chr6:104798968-104800369","chr20:14335985-14348042"
"1349","chr8:79234306-79249597","chr5:127620259-127635191"
"1350","chr20:19381829-19383486","chr6:80149001-80150524"
"1351","chr17:38026513-38080864","chr9:98245065-98252082"
"1352","chr3:6464953-6472752","chr6:21301779-21334888"
"1353","chr13:97022518-97023051","chr5:160042151-160043135"
"1354","chr16:14184372-14186953","chr17:5563519-5571375"
"1355","chr3:123285078-123304722","chr8:12160079-12161683"
"1356","chr5:7777226-7798747","chr10:43227922-43229953"
"1357","chr2:20507150-20626804","chr17:87396008-87396291"
"1358","chr1:175700307-175720685","chr1:225201329-225202675"
"1359","chr3:150002101-150014299","chr11:34631080-34738852"
"1360","chr2:94708675-94720889","chr17:55367271-55409395"
"1361","chr10:61476849-61483913","chr5:136420698-136447778"
"1362","chr8:13085939-13090209","chr17:6993008-7017383"
"1363","chr13:26277463-26280241","chr11:34879058-34940932"
"1364","chr2:244276950-244287544","chr1:221158152-221158249"
"1365","chr6:4518806-4520635","chr1:221158121-221158182"
"1366","chr17:12322146-12352876","chr16:6853712-6865217"
"1367","chr4:8223840-8241220","chr16:70749915-70762738"
"1368","chr7:59556898-59587384","chr12:10527308-10534434"
"1369","chr10:106264856-106265494","chr1:225210253-225210474"
"1370","chr10:61461420-61498597","chr4:182811463-182817396"
"1371","chr5:100493404-100523952","chr18:71053204-71086703"
"1372","chr1:220039308-220042767","chr5:139394727-139421497"
"1373","chrX:51692026-51719653","chr4:162942928-162943772"
"1374","chr14:84739856-84751768","chr7:27133237-27134842"
"1375","chr6:72392025-72430205","chr11:34065884-34070810"
"1376","chr6:106053312-106055105","chr14:106551725-106621252"
"1377","chr7:114550936-114573932","chr4:96739878-96767151"
"1378","chr17:63860368-63879166","chr10:58961407-58965487"
"1379","chr2:24067948-24083767","chr11:70570466-70585055"
"1380","chr6:91942178-91961861","chr10:46824807-46826650"
"1381","chr13:50211625-50220923","chr10:18932814-18933006"
"1382","chr2:247858119-247883725","chr4:161652798-161658514"
"1383","chr2:195768840-195795666","chr1:142849916-142852148"
"1384","chr5:146964481-146974020","chr17:84872804-84922765"
"1385","chr18:48853173-48874963","chr6:894593-907083"
"1386","chr2:188301023-188330330","chr11:79309778-79361614"
"1387","chr10:57549452-57563686","chrX:52244160-52323791"
"1388","chr5:128130304-128136348","chr1:104432427-104433442"
"1389","chr9:1442054-1485363","chr9:71915420-71927987"
"1390","chr7:35079420-35095720","chr20:19306226-19398970"
"1391","chr17:5511386-5571375","chr15:3233141-3239097"
"1392","chr19:49158646-49159228","chr12:15225465-15340216"
"1393","chr1:1742558-1750895","chr19:57398259-57398513"
"1394","chr5:8808346-8810643","chrMT:13667-13868"
"1395","chr8:59736470-59745377","chr5:160138672-160148528"
"1396","chr1:218880619-218883236","chr10:57634023-57634588"
"1397","chr16:79742813-79752370","chr17:27440591-27442626"
"1398","chr1:84060848-84061187","chr1:221158128-221158212"
"1399","chr1:167260358-167276543","chr2:18492291-18531203"
"1400","chr3:136874645-136893637","chr6:144251038-144251984"
"1401","chr6:125523808-125569718","chr10:67965487-67982051"
"1402","chr2:86868285-86964272","chr3:140598632-140616459"
"1403","chr5:144931944-144932532","chr14:46517956-46524289"
"1404","chrX:52244160-52323791","chr17:63265406-63279012"
"1405","chr9:65019533-65040855","chr12:5406748-5574216"
"1406","chr11:34631080-34738852","chr1:185261106-185267832"
"1407","chr10:81798931-81799587","chr1:246648294-246657760"
"1408","chr1:263633065-263633397","chr1:262986863-263472898"
"1409","chr18:2005294-2032491","chr7:113681841-114154896"
"1410","chr8:94152174-94161099","chr17:5524117-5548199"
"1411","chr14:84739856-84766181","chr1:29457380-29471715"
"1412","chr13:26826515-26836657","chr10:67936673-67982051"
"1413","chr8:131890854-131899240","chr5:159113203-159119213"
"1414","chr14:4154610-4198845","chr10:3272651-3296133"
"1415","chr8:53049320-53143722","chr5:172919267-172919493"
"1416","chr2:206563072-206570833","chr4:62265575-62278188"
"1417","chr11:68652290-68672983","chr8:53142366-53143722"
"1418","chr9:52044251-52045476","chr7:74258330-74259380"
"1419","chr18:2445774-2446986","chr1:198971731-198972343"
"1420","chr3:62666948-62675261","chr2:18805524-18814240"
"1421","chr8:13066201-13069542","chr13:26277463-26280241"
"1422","chr1:216370170-216382773","chr2:157334132-157341142"
"1423","chrX:984901-990236","chrX:71965794-71972395"
"1424","chr2:202479064-202493972","chr2:258977695-258991212"
"1425","chr2:113177840-113192625","chr8:123340909-123344508"
"1426","chr2:34491467-34503654","chr8:117106575-117109692"
"1427","chr7:28776020-28808956","chr13:101729059-101732557"
"1428","chr5:160127430-160128210","chr1:221158358-221158518"
"1429","chr12:39423519-39432256","chr3:94396940-94398038"
"1430","chr11:68722906-68730129","chr1:104792188-104821976"
"1431","chr10:63332239-63332486","chr19:14357239-14388674"
"1432","chr13:34399886-34400364","chr1:11911596-11913544"
"1433","chr9:119615345-119617261","chr17:85009878-85057912"
"1434","chr5:160129219-160148528","chr8:118993069-118995378"
"1435","chr18:69654505-69657373","chr6:21334766-21354603"
"1436","chr4:38263240-38271681","chr9:46104677-46105695"
"1437","chr15:41969370-41986089","chr1:11907358-11907457"
"1438","chr5:148835226-148836445","chr6:125438435-125553497"
"1439","chr5:100640453-100640984","chr4:85481108-85484856"
"1440","chr17:5513194-5606503","chr1:91364169-91364392"
"1441","chr12:37625064-37629278","chr2:226978199-226982861"
"1442","chr5:102432516-102434485","chr5:128678699-128681202"
"1443","chr13:101732743-101738842","chr18:1803205-1819028"
"1444","chr6:125523808-125524984","chr16:79797447-79797497"
"1445","chr4:174720692-174730142","chr1:221158115-221158256"
"1446","chr1:265646932-265653628","chr9:10742897-10743276"
"1447","chr2:123597469-123600232","chr1:219592036-219638528"
"1448","chr3:60744743-60748589","chr2:123163417-123166765"
"1449","chr17:63847963-63879166","chr1:221157774-221158010"
"1450","chr2:20488617-20626804","chr10:48178920-48200848"
"1451","chr3:160491308-160495240","chr10:48591344-48591672"
"1452","chr4:96732982-96745521","chr10:59324126-59327370"
"1453","chr3:175512077-175527973","chr1:45923228-46014665"
"1454","chr1:128978104-128978649","chr16:71094508-71107647"
"1455","chr4:168260038-168267184","chr20:8006289-8019015"
"1456","chr17:5514017-5555588","chr10:55349536-55362785"
"1457","chr20:7363740-7372069","chr13:110837569-110856315"
"1458","chr5:167014847-167016955","chr4:150825383-151123637"
"1459","chr14:85059667-85061960","chr1:204979934-204988430"
"1460","chr9:113386175-113416653","chr5:172919276-172919502"
"1461","chr14:71861197-71884876","chr11:45487965-45497839"
"1462","chr10:62540625-62581037","chr8:73704074-73737419"
"1463","chrX:99728011-99758593","chr4:153048339-153067370"
"1464","chr4:174810962-174816343","chr5:24464482-24478439"
"1465","chr2:206964921-206976810","chr1:253120469-253134791"
"1466","chr11:89175425-89180448","chr1:216237749-216237973"
"1467","chr2:188348239-188364907","chrX:52134152-52181132"
"1468","chr8:70194477-70206310","chr14:84739856-84751768"
"1469","chr5:171934969-171935318","chr4:58714648-58748929"
"1470","chr14:82168512-82171569","chr17:79345740-79383074"
"1471","chr1:154405931-154447475","chr10:71297308-71306105"
"1472","chrX:68338536-68352920","chr1:203272587-203279921"
"1473","chr2:238004405-238038227","chr13:35626138-35669017"
"1474","chr11:34631080-34668255","chr4:129533391-129538089"
"1475","chr6:21334766-21354603","chr17:29730437-29757605"
"1476","chr20:4772233-4940017","chr7:122628534-122628574"
"1477","chr4:133073964-133094100","chr3:123077758-123078115"
"1478","chr19:42800054-42920390","chr18:48443339-48505167"
"1479","chr5:47986680-47997290","chr19:34227324-34241861"
"1480","chr9:30314001-30322372","chr2:2857571-2865574"
"1481","chr6:828602-894714","chr8:116609560-116622275"
"1482","chr6:24430679-24459158","chr3:150348098-150382703"
"1483","chr5:128327978-128330004","chr2:183520240-183534433"
