"","chr","start","end","value"
"1298","chr11",65499660,65499839,2.6
"1299","chrM",11964,12047,1.73333333333333
"1300","chr21",8207128,8251677,4.1
"1301","chr6",47283938,47286595,27.1333333333333
"1302","chr16",53873786,53888951,5.36666666666667
"1303","chr2",88801099,88804880,3.06666666666667
"1304","chrM",6002,6216,1.63333333333333
"1305","chr17",12054889,12095694,2.6
"1306","chr2",24135119,24147086,2.46666666666667
"1307","chr17",61984171,61985090,2.9
"1308","chr14",49586735,49586866,8.13333333333333
"1309","chr6",27867302,27867588,7.5
"1310","chr13",100257595,100273346,2.26666666666667
"1311","chr11",62528540,62528740,2.3
"1312","chr2",210153495,210154611,2.7
"1313","chr17",61776401,61780401,2.1
"1314","chr11",65500547,65500613,5.83333333333333
"1315","chr9",5968019,5988545,1.66666666666667
"1316","chr9",85618983,85633374,2.5
"1317","chrM",10691,10744,7.83333333333333
"1318","chrM",3598,3677,1.96666666666667
"1319","chr6",75702645,75711416,2.1
"1320","chr7",99493040,99494631,5
"1321","chr9",111386377,111391824,7.93333333333333
"1322","chr11",65500460,65500624,14.6666666666667
"1323","chr11",65502168,65502332,4.86666666666667
"1324","chr21",8209615,8253784,6.1
"1325","chr12",69251129,69262562,6.16666666666667
"1326","chr2",121757240,121761524,2.86666666666667
"1327","chr2",159324230,159324482,3.63333333333333
"1328","chr15",44711514,44715563,4.56666666666667
"1329","chr17",62033787,62035608,2.46666666666667
"1330","chrM",15559,15688,2.96666666666667
"1331","chr9",33948374,33953474,2.36666666666667
"1332","chr7",127373342,127377329,2.03333333333333
"1333","chr11",65500511,65500593,4.66666666666667
"1334","chr5",32135572,32143880,4.46666666666667
"1335","chrM",7929,7975,1.93333333333333
"1336","chrM",9065,9178,18.7333333333333
"1337","chr17",82763965,82781721,4.56666666666667
"1338","chrM",7698,7970,3.53333333333333
"1339","chr7",22291175,22318037,10.2333333333333
"1340","chr3",134175609,134195182,2.53333333333333
"1341","chrM",8442,8495,5.03333333333333
"1342","chr11",2951259,2979237,1.6
"1343","chr7",74728786,74965098,7.5
"1344","chr6",52995623,52995788,2.16666666666667
"1345","chrM",4054,4246,2.8
"1346","chr2",95148885,95153259,2.46666666666667
"1347","chr11",65499666,65499845,2.23333333333333
"1348","chr7",156966270,156967092,2.86666666666667
"1349","chr11",65499810,65499913,2.73333333333333
"1350","chr2",47373463,47374048,3.66666666666667
"1351","chr2",178535732,178542361,2.03333333333333
"1352","chr7",74356410,74357477,5.26666666666667
"1353","chr19",11120092,11120522,3.03333333333333
"1354","chr2",190900564,190924593,2.46666666666667
"1355","chr12",32607957,32611283,3.13333333333333
"1356","chrM",7199,7384,3.23333333333333
"1357","chr12",95208843,95211267,7.73333333333333
"1358","chr18",9583117,9595153,3.3
"1359","chr11",65505524,65505737,4.9
"1360","chr16",58559804,58560362,2.16666666666667
"1361","chr11",65503631,65503791,3.06666666666667
"1362","chrM",11233,11410,10.3333333333333
"1363","chr11",72773365,72774499,2.4
"1364","chr11",65499721,65499847,9.36666666666667
"1365","chr11",65499629,65499729,6
"1366","chr2",161179614,161204793,1.73333333333333
"1367","chr16",47497399,47547548,1.93333333333333
"1368","chr5",14316513,14336727,2.5
"1369","chr9",131436620,131439061,2.13333333333333
"1370","chr1",632617,632684,5.83333333333333
"1371","chr11",14771937,14789242,2.73333333333333
"1372","chrM",5401,5510,3.33333333333333
"1373","chr11",86022367,86031611,2.76666666666667
"1374","chr16",11721577,11736233,1.56666666666667
"1375","chr2",10419734,10420135,4.56666666666667
"1376","chr11",65500464,65500621,1.73333333333333
"1377","chr2",134253095,134254644,4.7
"1378","chr12",124419957,124430787,1.76666666666667
"1379","chr15",76292431,76295737,2
"1380","chr7",139715932,139717015,3.5
"1381","chr20",48953556,48963898,2.46666666666667
"1382","chrM",5902,6188,7.63333333333333
"1383","chr11",65499732,65499828,4
"1384","chrM",11227,11404,5.03333333333333
"1385","chr1",180984677,180993425,4.76666666666667
"1386","chr12",120557282,120557682,2.16666666666667
"1387","chr1",236806144,236816543,2.56666666666667
"1388","chr3",8935871,8941804,2
"1389","chr17",42500707,42501304,2.06666666666667
"1390","chr1",66891154,66905375,5.36666666666667
"1391","chr9",110972073,110973558,3.4
"1392","chrM",15955,16081,9.2
"1393","chrM",11872,12020,3.63333333333333
"1394","chr10",101672915,101676436,2.9
"1395","chr12",116096669,116111512,2.23333333333333
"1396","chr11",65502726,65502925,29.9666666666667
"1397","chr11",65499696,65499920,2.76666666666667
"1398","chr4",25847294,25847864,2.86666666666667
"1399","chr4",139889357,139890967,2.9
"1400","chr21",36338775,36344707,7
"1401","chr14",71400794,71418196,1.63333333333333
"1402","chr12",124913340,124913567,2.66666666666667
"1403","chr9",137811461,137818138,2.63333333333333
"1404","chr17",7499039,7499491,1.76666666666667
"1405","chr14",102081061,102081179,5.43333333333333
"1406","chr16",88027483,88038011,5.03333333333333
"1407","chrM",7175,7291,5.93333333333333
"1408","chr17",59353215,59353526,3.26666666666667
"1409","chr12",120782655,120791557,2.3
"1410","chr17",76312870,76313891,2.46666666666667
"1411","chr9",94314861,94438528,1.96666666666667
"1412","chr2",196912882,196923125,5.23333333333333
"1413","chr10",5699525,5714207,2.26666666666667
"1414","chr11",62143053,62143161,2.2
"1415","chrM",7859,7942,2.1
"1416","chr14",105588375,105708644,3.6
"1417","chrM",4037,4126,4.6
"1418","chr4",74174506,74225394,2.33333333333333
"1419","chrM",15951,16077,9.13333333333333
"1420","chr2",190659158,190673152,7.83333333333333
"1421","chr5",180261684,180280608,3.6
"1422","chr20",32366384,32371874,5.26666666666667
"1423","chr7",35010468,35018596,2.16666666666667
"1424","chr18",32111754,32113860,6.3
"1425","chr2",109585126,109593119,1.73333333333333
"1426","chrM",10957,11075,2.1
"1427","chr4",82878730,82881940,2.7
"1428","chrM",9053,9199,2.06666666666667
"1429","chr2",127763062,127771004,1.9
